region_code,region_name,year,wage_index
0000000,POLSKA,2013,100.0
0000000,POLSKA,2014,100.0
0000000,POLSKA,2015,100.0
0000000,POLSKA,2016,100.0
0000000,POLSKA,2017,100.0
0000000,POLSKA,2018,100.0
0000000,POLSKA,2019,100.0
0000000,POLSKA,2020,100.0
0000000,POLSKA,2021,100.0
0000000,POLSKA,2022,100.0
0000000,POLSKA,2023,100.0
0000000,POLSKA,2024,100.0
0200000,DOLNOŚLĄSKIE,2013,99.8
0200000,DOLNOŚLĄSKIE,2014,101.0
0200000,DOLNOŚLĄSKIE,2015,101.3
0200000,DOLNOŚLĄSKIE,2016,102.2
0200000,DOLNOŚLĄSKIE,2017,102.8
0200000,DOLNOŚLĄSKIE,2018,102.2
0200000,DOLNOŚLĄSKIE,2019,102.7
0200000,DOLNOŚLĄSKIE,2020,103.1
0200000,DOLNOŚLĄSKIE,2021,104.0
0200000,DOLNOŚLĄSKIE,2022,103.6
0200000,DOLNOŚLĄSKIE,2023,103.4
0200000,DOLNOŚLĄSKIE,2024,102.7
0201000,Powiat bolesławiecki,2013,83.3
0201000,Powiat bolesławiecki,2014,85.5
0201000,Powiat bolesławiecki,2015,85.5
0201000,Powiat bolesławiecki,2016,85.4
0201000,Powiat bolesławiecki,2017,86.2
0201000,Powiat bolesławiecki,2018,87.2
0201000,Powiat bolesławiecki,2019,87.7
0201000,Powiat bolesławiecki,2020,88.5
0201000,Powiat bolesławiecki,2021,91.0
0201000,Powiat bolesławiecki,2022,92.2
0201000,Powiat bolesławiecki,2023,90.5
0201000,Powiat bolesławiecki,2024,91.2
0202000,Powiat dzierżoniowski,2013,81.4
0202000,Powiat dzierżoniowski,2014,82.4
0202000,Powiat dzierżoniowski,2015,82.1
0202000,Powiat dzierżoniowski,2016,83.0
0202000,Powiat dzierżoniowski,2017,84.5
0202000,Powiat dzierżoniowski,2018,83.3
0202000,Powiat dzierżoniowski,2019,86.5
0202000,Powiat dzierżoniowski,2020,84.9
0202000,Powiat dzierżoniowski,2021,85.5
0202000,Powiat dzierżoniowski,2022,85.4
0202000,Powiat dzierżoniowski,2023,85.0
0202000,Powiat dzierżoniowski,2024,86.1
0203000,Powiat głogowski,2013,85.6
0203000,Powiat głogowski,2014,86.4
0203000,Powiat głogowski,2015,87.1
0203000,Powiat głogowski,2016,86.8
0203000,Powiat głogowski,2017,86.5
0203000,Powiat głogowski,2018,84.3
0203000,Powiat głogowski,2019,85.5
0203000,Powiat głogowski,2020,86.2
0203000,Powiat głogowski,2021,86.2
0203000,Powiat głogowski,2022,87.3
0203000,Powiat głogowski,2023,87.7
0203000,Powiat głogowski,2024,90.0
0204000,Powiat górowski,2013,79.1
0204000,Powiat górowski,2014,78.5
0204000,Powiat górowski,2015,78.1
0204000,Powiat górowski,2016,78.9
0204000,Powiat górowski,2017,77.0
0204000,Powiat górowski,2018,78.9
0204000,Powiat górowski,2019,76.8
0204000,Powiat górowski,2020,80.2
0204000,Powiat górowski,2021,81.0
0204000,Powiat górowski,2022,80.9
0204000,Powiat górowski,2023,79.8
0204000,Powiat górowski,2024,85.1
0205000,Powiat jaworski,2013,78.4
0205000,Powiat jaworski,2014,78.5
0205000,Powiat jaworski,2015,80.1
0205000,Powiat jaworski,2016,82.7
0205000,Powiat jaworski,2017,83.0
0205000,Powiat jaworski,2018,83.3
0205000,Powiat jaworski,2019,85.1
0205000,Powiat jaworski,2020,89.3
0205000,Powiat jaworski,2021,92.6
0205000,Powiat jaworski,2022,91.6
0205000,Powiat jaworski,2023,92.9
0205000,Powiat jaworski,2024,93.0
0206000,Powiat karkonoski,2013,80.7
0206000,Powiat karkonoski,2014,80.7
0206000,Powiat karkonoski,2015,82.2
0206000,Powiat karkonoski,2016,82.7
0206000,Powiat karkonoski,2017,83.1
0206000,Powiat karkonoski,2018,83.5
0206000,Powiat karkonoski,2019,84.0
0206000,Powiat karkonoski,2020,82.0
0206000,Powiat karkonoski,2021,84.2
0206000,Powiat karkonoski,2022,83.9
0206000,Powiat karkonoski,2023,82.8
0206000,Powiat karkonoski,2024,83.9
0207000,Powiat kamiennogórski,2013,78.5
0207000,Powiat kamiennogórski,2014,79.0
0207000,Powiat kamiennogórski,2015,78.8
0207000,Powiat kamiennogórski,2016,80.6
0207000,Powiat kamiennogórski,2017,80.9
0207000,Powiat kamiennogórski,2018,83.0
0207000,Powiat kamiennogórski,2019,83.4
0207000,Powiat kamiennogórski,2020,82.1
0207000,Powiat kamiennogórski,2021,81.4
0207000,Powiat kamiennogórski,2022,82.8
0207000,Powiat kamiennogórski,2023,81.8
0207000,Powiat kamiennogórski,2024,83.0
0208000,Powiat kłodzki,2013,82.5
0208000,Powiat kłodzki,2014,83.3
0208000,Powiat kłodzki,2015,82.2
0208000,Powiat kłodzki,2016,82.2
0208000,Powiat kłodzki,2017,82.6
0208000,Powiat kłodzki,2018,83.9
0208000,Powiat kłodzki,2019,84.7
0208000,Powiat kłodzki,2020,86.0
0208000,Powiat kłodzki,2021,85.7
0208000,Powiat kłodzki,2022,84.6
0208000,Powiat kłodzki,2023,85.9
0208000,Powiat kłodzki,2024,87.9
0209000,Powiat legnicki,2013,82.0
0209000,Powiat legnicki,2014,83.8
0209000,Powiat legnicki,2015,82.0
0209000,Powiat legnicki,2016,83.4
0209000,Powiat legnicki,2017,83.4
0209000,Powiat legnicki,2018,86.6
0209000,Powiat legnicki,2019,89.8
0209000,Powiat legnicki,2020,88.3
0209000,Powiat legnicki,2021,90.9
0209000,Powiat legnicki,2022,91.2
0209000,Powiat legnicki,2023,91.9
0209000,Powiat legnicki,2024,88.6
0210000,Powiat lubański,2013,78.3
0210000,Powiat lubański,2014,79.8
0210000,Powiat lubański,2015,79.8
0210000,Powiat lubański,2016,80.0
0210000,Powiat lubański,2017,80.0
0210000,Powiat lubański,2018,81.5
0210000,Powiat lubański,2019,80.5
0210000,Powiat lubański,2020,81.6
0210000,Powiat lubański,2021,83.0
0210000,Powiat lubański,2022,82.3
0210000,Powiat lubański,2023,81.8
0210000,Powiat lubański,2024,83.9
0211000,Powiat lubiński,2013,171.3
0211000,Powiat lubiński,2014,170.0
0211000,Powiat lubiński,2015,167.6
0211000,Powiat lubiński,2016,167.1
0211000,Powiat lubiński,2017,166.0
0211000,Powiat lubiński,2018,163.7
0211000,Powiat lubiński,2019,159.7
0211000,Powiat lubiński,2020,161.5
0211000,Powiat lubiński,2021,167.9
0211000,Powiat lubiński,2022,169.4
0211000,Powiat lubiński,2023,168.6
0211000,Powiat lubiński,2024,158.4
0212000,Powiat lwówecki,2013,80.1
0212000,Powiat lwówecki,2014,78.2
0212000,Powiat lwówecki,2015,80.1
0212000,Powiat lwówecki,2016,79.7
0212000,Powiat lwówecki,2017,78.8
0212000,Powiat lwówecki,2018,81.7
0212000,Powiat lwówecki,2019,82.7
0212000,Powiat lwówecki,2020,83.7
0212000,Powiat lwówecki,2021,84.1
0212000,Powiat lwówecki,2022,83.2
0212000,Powiat lwówecki,2023,81.6
0212000,Powiat lwówecki,2024,83.9
0213000,Powiat milicki,2013,75.7
0213000,Powiat milicki,2014,77.0
0213000,Powiat milicki,2015,77.6
0213000,Powiat milicki,2016,78.1
0213000,Powiat milicki,2017,79.9
0213000,Powiat milicki,2018,77.2
0213000,Powiat milicki,2019,77.1
0213000,Powiat milicki,2020,78.6
0213000,Powiat milicki,2021,80.8
0213000,Powiat milicki,2022,79.2
0213000,Powiat milicki,2023,80.1
0213000,Powiat milicki,2024,82.1
0214000,Powiat oleśnicki,2013,83.9
0214000,Powiat oleśnicki,2014,82.6
0214000,Powiat oleśnicki,2015,83.3
0214000,Powiat oleśnicki,2016,84.7
0214000,Powiat oleśnicki,2017,85.2
0214000,Powiat oleśnicki,2018,85.4
0214000,Powiat oleśnicki,2019,86.0
0214000,Powiat oleśnicki,2020,86.4
0214000,Powiat oleśnicki,2021,85.2
0214000,Powiat oleśnicki,2022,85.9
0214000,Powiat oleśnicki,2023,85.5
0214000,Powiat oleśnicki,2024,85.8
0215000,Powiat oławski,2013,87.6
0215000,Powiat oławski,2014,88.4
0215000,Powiat oławski,2015,90.1
0215000,Powiat oławski,2016,90.5
0215000,Powiat oławski,2017,91.7
0215000,Powiat oławski,2018,91.3
0215000,Powiat oławski,2019,92.7
0215000,Powiat oławski,2020,90.3
0215000,Powiat oławski,2021,91.1
0215000,Powiat oławski,2022,89.9
0215000,Powiat oławski,2023,90.5
0215000,Powiat oławski,2024,90.9
0216000,Powiat polkowicki,2013,104.5
0216000,Powiat polkowicki,2014,107.2
0216000,Powiat polkowicki,2015,106.7
0216000,Powiat polkowicki,2016,104.4
0216000,Powiat polkowicki,2017,105.9
0216000,Powiat polkowicki,2018,102.2
0216000,Powiat polkowicki,2019,103.0
0216000,Powiat polkowicki,2020,101.5
0216000,Powiat polkowicki,2021,102.0
0216000,Powiat polkowicki,2022,102.3
0216000,Powiat polkowicki,2023,102.2
0216000,Powiat polkowicki,2024,95.3
0217000,Powiat strzeliński,2013,87.5
0217000,Powiat strzeliński,2014,87.1
0217000,Powiat strzeliński,2015,86.6
0217000,Powiat strzeliński,2016,86.8
0217000,Powiat strzeliński,2017,90.2
0217000,Powiat strzeliński,2018,91.0
0217000,Powiat strzeliński,2019,92.1
0217000,Powiat strzeliński,2020,93.5
0217000,Powiat strzeliński,2021,94.5
0217000,Powiat strzeliński,2022,94.3
0217000,Powiat strzeliński,2023,94.1
0217000,Powiat strzeliński,2024,94.9
0218000,Powiat średzki,2013,92.9
0218000,Powiat średzki,2014,96.9
0218000,Powiat średzki,2015,92.2
0218000,Powiat średzki,2016,93.9
0218000,Powiat średzki,2017,96.9
0218000,Powiat średzki,2018,99.4
0218000,Powiat średzki,2019,97.8
0218000,Powiat średzki,2020,95.2
0218000,Powiat średzki,2021,96.0
0218000,Powiat średzki,2022,94.2
0218000,Powiat średzki,2023,96.4
0218000,Powiat średzki,2024,94.7
0219000,Powiat świdnicki,2013,87.5
0219000,Powiat świdnicki,2014,88.6
0219000,Powiat świdnicki,2015,90.0
0219000,Powiat świdnicki,2016,90.6
0219000,Powiat świdnicki,2017,91.5
0219000,Powiat świdnicki,2018,91.6
0219000,Powiat świdnicki,2019,91.5
0219000,Powiat świdnicki,2020,91.5
0219000,Powiat świdnicki,2021,91.2
0219000,Powiat świdnicki,2022,90.4
0219000,Powiat świdnicki,2023,89.1
0219000,Powiat świdnicki,2024,89.3
0220000,Powiat trzebnicki,2013,81.7
0220000,Powiat trzebnicki,2014,80.6
0220000,Powiat trzebnicki,2015,80.1
0220000,Powiat trzebnicki,2016,80.1
0220000,Powiat trzebnicki,2017,80.9
0220000,Powiat trzebnicki,2018,81.8
0220000,Powiat trzebnicki,2019,81.8
0220000,Powiat trzebnicki,2020,83.5
0220000,Powiat trzebnicki,2021,87.2
0220000,Powiat trzebnicki,2022,87.3
0220000,Powiat trzebnicki,2023,88.8
0220000,Powiat trzebnicki,2024,90.3
0221000,Powiat wałbrzyski,2013,80.9
0221000,Powiat wałbrzyski,2014,80.3
0221000,Powiat wałbrzyski,2015,79.3
0221000,Powiat wałbrzyski,2016,82.2
0221000,Powiat wałbrzyski,2017,80.4
0221000,Powiat wałbrzyski,2018,79.1
0221000,Powiat wałbrzyski,2019,78.5
0221000,Powiat wałbrzyski,2020,79.4
0221000,Powiat wałbrzyski,2021,79.3
0221000,Powiat wałbrzyski,2022,81.0
0221000,Powiat wałbrzyski,2023,80.3
0221000,Powiat wałbrzyski,2024,83.0
0222000,Powiat wołowski,2013,91.7
0222000,Powiat wołowski,2014,94.7
0222000,Powiat wołowski,2015,96.4
0222000,Powiat wołowski,2016,97.9
0222000,Powiat wołowski,2017,102.7
0222000,Powiat wołowski,2018,105.2
0222000,Powiat wołowski,2019,105.6
0222000,Powiat wołowski,2020,107.0
0222000,Powiat wołowski,2021,113.2
0222000,Powiat wołowski,2022,117.9
0222000,Powiat wołowski,2023,104.3
0222000,Powiat wołowski,2024,109.6
0223000,Powiat wrocławski,2013,93.8
0223000,Powiat wrocławski,2014,95.3
0223000,Powiat wrocławski,2015,89.3
0223000,Powiat wrocławski,2016,92.4
0223000,Powiat wrocławski,2017,95.5
0223000,Powiat wrocławski,2018,100.9
0223000,Powiat wrocławski,2019,102.8
0223000,Powiat wrocławski,2020,106.2
0223000,Powiat wrocławski,2021,108.1
0223000,Powiat wrocławski,2022,106.8
0223000,Powiat wrocławski,2023,108.2
0223000,Powiat wrocławski,2024,104.6
0224000,Powiat ząbkowicki,2013,82.6
0224000,Powiat ząbkowicki,2014,82.0
0224000,Powiat ząbkowicki,2015,81.6
0224000,Powiat ząbkowicki,2016,80.0
0224000,Powiat ząbkowicki,2017,79.1
0224000,Powiat ząbkowicki,2018,79.8
0224000,Powiat ząbkowicki,2019,80.6
0224000,Powiat ząbkowicki,2020,82.5
0224000,Powiat ząbkowicki,2021,82.9
0224000,Powiat ząbkowicki,2022,83.7
0224000,Powiat ząbkowicki,2023,81.9
0224000,Powiat ząbkowicki,2024,85.6
0225000,Powiat zgorzelecki,2013,88.6
0225000,Powiat zgorzelecki,2014,88.7
0225000,Powiat zgorzelecki,2015,87.5
0225000,Powiat zgorzelecki,2016,85.8
0225000,Powiat zgorzelecki,2017,85.4
0225000,Powiat zgorzelecki,2018,87.4
0225000,Powiat zgorzelecki,2019,87.3
0225000,Powiat zgorzelecki,2020,88.4
0225000,Powiat zgorzelecki,2021,89.1
0225000,Powiat zgorzelecki,2022,89.2
0225000,Powiat zgorzelecki,2023,89.7
0225000,Powiat zgorzelecki,2024,90.8
0226000,Powiat złotoryjski,2013,92.2
0226000,Powiat złotoryjski,2014,91.9
0226000,Powiat złotoryjski,2015,92.2
0226000,Powiat złotoryjski,2016,91.4
0226000,Powiat złotoryjski,2017,90.8
0226000,Powiat złotoryjski,2018,90.2
0226000,Powiat złotoryjski,2019,91.3
0226000,Powiat złotoryjski,2020,92.7
0226000,Powiat złotoryjski,2021,93.2
0226000,Powiat złotoryjski,2022,93.0
0226000,Powiat złotoryjski,2023,96.2
0226000,Powiat złotoryjski,2024,93.7
0261000,Powiat m. Jelenia Góra,2013,86.8
0261000,Powiat m. Jelenia Góra,2014,89.3
0261000,Powiat m. Jelenia Góra,2015,92.4
0261000,Powiat m. Jelenia Góra,2016,92.8
0261000,Powiat m. Jelenia Góra,2017,93.6
0261000,Powiat m. Jelenia Góra,2018,94.0
0261000,Powiat m. Jelenia Góra,2019,93.6
0261000,Powiat m. Jelenia Góra,2020,93.8
0261000,Powiat m. Jelenia Góra,2021,94.1
0261000,Powiat m. Jelenia Góra,2022,93.7
0261000,Powiat m. Jelenia Góra,2023,93.5
0261000,Powiat m. Jelenia Góra,2024,95.9
0262000,Powiat m. Legnica,2013,82.2
0262000,Powiat m. Legnica,2014,85.1
0262000,Powiat m. Legnica,2015,86.3
0262000,Powiat m. Legnica,2016,86.9
0262000,Powiat m. Legnica,2017,88.3
0262000,Powiat m. Legnica,2018,88.1
0262000,Powiat m. Legnica,2019,91.1
0262000,Powiat m. Legnica,2020,89.7
0262000,Powiat m. Legnica,2021,91.0
0262000,Powiat m. Legnica,2022,90.5
0262000,Powiat m. Legnica,2023,90.9
0262000,Powiat m. Legnica,2024,91.9
0264000,Powiat m. Wrocław,2013,106.5
0264000,Powiat m. Wrocław,2014,108.3
0264000,Powiat m. Wrocław,2015,110.1
0264000,Powiat m. Wrocław,2016,111.9
0264000,Powiat m. Wrocław,2017,112.0
0264000,Powiat m. Wrocław,2018,110.4
0264000,Powiat m. Wrocław,2019,111.1
0264000,Powiat m. Wrocław,2020,111.2
0264000,Powiat m. Wrocław,2021,111.5
0264000,Powiat m. Wrocław,2022,110.2
0264000,Powiat m. Wrocław,2023,109.7
0264000,Powiat m. Wrocław,2024,109.2
0265000,Powiat m. Wałbrzych od 2013,2013,96.3
0265000,Powiat m. Wałbrzych od 2013,2014,98.5
0265000,Powiat m. Wałbrzych od 2013,2015,97.2
0265000,Powiat m. Wałbrzych od 2013,2016,97.4
0265000,Powiat m. Wałbrzych od 2013,2017,99.0
0265000,Powiat m. Wałbrzych od 2013,2018,98.6
0265000,Powiat m. Wałbrzych od 2013,2019,100.1
0265000,Powiat m. Wałbrzych od 2013,2020,100.8
0265000,Powiat m. Wałbrzych od 2013,2021,100.2
0265000,Powiat m. Wałbrzych od 2013,2022,100.4
0265000,Powiat m. Wałbrzych od 2013,2023,99.9
0265000,Powiat m. Wałbrzych od 2013,2024,100.3
0400000,KUJAWSKO-POMORSKIE,2013,85.7
0400000,KUJAWSKO-POMORSKIE,2014,85.9
0400000,KUJAWSKO-POMORSKIE,2015,85.3
0400000,KUJAWSKO-POMORSKIE,2016,85.6
0400000,KUJAWSKO-POMORSKIE,2017,85.8
0400000,KUJAWSKO-POMORSKIE,2018,85.6
0400000,KUJAWSKO-POMORSKIE,2019,86.7
0400000,KUJAWSKO-POMORSKIE,2020,87.5
0400000,KUJAWSKO-POMORSKIE,2021,88.1
0400000,KUJAWSKO-POMORSKIE,2022,87.8
0400000,KUJAWSKO-POMORSKIE,2023,88.5
0400000,KUJAWSKO-POMORSKIE,2024,89.3
0401000,Powiat aleksandrowski,2013,75.1
0401000,Powiat aleksandrowski,2014,74.7
0401000,Powiat aleksandrowski,2015,74.7
0401000,Powiat aleksandrowski,2016,73.9
0401000,Powiat aleksandrowski,2017,75.1
0401000,Powiat aleksandrowski,2018,75.3
0401000,Powiat aleksandrowski,2019,75.6
0401000,Powiat aleksandrowski,2020,74.9
0401000,Powiat aleksandrowski,2021,77.5
0401000,Powiat aleksandrowski,2022,78.4
0401000,Powiat aleksandrowski,2023,79.2
0401000,Powiat aleksandrowski,2024,82.1
0402000,Powiat brodnicki,2013,77.1
0402000,Powiat brodnicki,2014,78.6
0402000,Powiat brodnicki,2015,76.3
0402000,Powiat brodnicki,2016,78.0
0402000,Powiat brodnicki,2017,78.4
0402000,Powiat brodnicki,2018,77.8
0402000,Powiat brodnicki,2019,77.7
0402000,Powiat brodnicki,2020,77.7
0402000,Powiat brodnicki,2021,77.8
0402000,Powiat brodnicki,2022,77.2
0402000,Powiat brodnicki,2023,77.9
0402000,Powiat brodnicki,2024,79.7
0403000,Powiat bydgoski,2013,83.4
0403000,Powiat bydgoski,2014,85.2
0403000,Powiat bydgoski,2015,85.5
0403000,Powiat bydgoski,2016,85.2
0403000,Powiat bydgoski,2017,86.9
0403000,Powiat bydgoski,2018,87.1
0403000,Powiat bydgoski,2019,85.9
0403000,Powiat bydgoski,2020,86.0
0403000,Powiat bydgoski,2021,86.1
0403000,Powiat bydgoski,2022,86.4
0403000,Powiat bydgoski,2023,85.1
0403000,Powiat bydgoski,2024,86.5
0404000,Powiat chełmiński,2013,79.8
0404000,Powiat chełmiński,2014,81.2
0404000,Powiat chełmiński,2015,79.5
0404000,Powiat chełmiński,2016,80.1
0404000,Powiat chełmiński,2017,80.4
0404000,Powiat chełmiński,2018,78.5
0404000,Powiat chełmiński,2019,79.5
0404000,Powiat chełmiński,2020,81.3
0404000,Powiat chełmiński,2021,81.7
0404000,Powiat chełmiński,2022,79.6
0404000,Powiat chełmiński,2023,78.6
0404000,Powiat chełmiński,2024,79.8
0405000,Powiat golubsko-dobrzyński,2013,82.0
0405000,Powiat golubsko-dobrzyński,2014,84.3
0405000,Powiat golubsko-dobrzyński,2015,84.1
0405000,Powiat golubsko-dobrzyński,2016,85.7
0405000,Powiat golubsko-dobrzyński,2017,86.7
0405000,Powiat golubsko-dobrzyński,2018,89.2
0405000,Powiat golubsko-dobrzyński,2019,87.3
0405000,Powiat golubsko-dobrzyński,2020,90.1
0405000,Powiat golubsko-dobrzyński,2021,87.9
0405000,Powiat golubsko-dobrzyński,2022,89.7
0405000,Powiat golubsko-dobrzyński,2023,87.9
0405000,Powiat golubsko-dobrzyński,2024,88.6
0406000,Powiat grudziądzki,2013,80.9
0406000,Powiat grudziądzki,2014,82.6
0406000,Powiat grudziądzki,2015,82.0
0406000,Powiat grudziądzki,2016,83.1
0406000,Powiat grudziądzki,2017,82.8
0406000,Powiat grudziądzki,2018,81.7
0406000,Powiat grudziądzki,2019,82.9
0406000,Powiat grudziądzki,2020,84.7
0406000,Powiat grudziądzki,2021,83.5
0406000,Powiat grudziądzki,2022,82.4
0406000,Powiat grudziądzki,2023,81.9
0406000,Powiat grudziądzki,2024,84.6
0407000,Powiat inowrocławski,2013,79.8
0407000,Powiat inowrocławski,2014,79.8
0407000,Powiat inowrocławski,2015,78.5
0407000,Powiat inowrocławski,2016,79.9
0407000,Powiat inowrocławski,2017,80.1
0407000,Powiat inowrocławski,2018,79.4
0407000,Powiat inowrocławski,2019,79.9
0407000,Powiat inowrocławski,2020,83.2
0407000,Powiat inowrocławski,2021,83.1
0407000,Powiat inowrocławski,2022,84.3
0407000,Powiat inowrocławski,2023,84.9
0407000,Powiat inowrocławski,2024,85.6
0408000,Powiat lipnowski,2013,74.4
0408000,Powiat lipnowski,2014,72.4
0408000,Powiat lipnowski,2015,68.9
0408000,Powiat lipnowski,2016,71.2
0408000,Powiat lipnowski,2017,71.1
0408000,Powiat lipnowski,2018,72.2
0408000,Powiat lipnowski,2019,72.6
0408000,Powiat lipnowski,2020,74.4
0408000,Powiat lipnowski,2021,74.3
0408000,Powiat lipnowski,2022,73.2
0408000,Powiat lipnowski,2023,74.5
0408000,Powiat lipnowski,2024,77.6
0409000,Powiat mogileński,2013,76.1
0409000,Powiat mogileński,2014,78.8
0409000,Powiat mogileński,2015,79.9
0409000,Powiat mogileński,2016,79.2
0409000,Powiat mogileński,2017,81.2
0409000,Powiat mogileński,2018,79.7
0409000,Powiat mogileński,2019,79.3
0409000,Powiat mogileński,2020,77.2
0409000,Powiat mogileński,2021,78.4
0409000,Powiat mogileński,2022,81.8
0409000,Powiat mogileński,2023,84.1
0409000,Powiat mogileński,2024,83.6
0410000,Powiat nakielski,2013,79.4
0410000,Powiat nakielski,2014,78.0
0410000,Powiat nakielski,2015,76.7
0410000,Powiat nakielski,2016,77.4
0410000,Powiat nakielski,2017,76.6
0410000,Powiat nakielski,2018,76.7
0410000,Powiat nakielski,2019,79.2
0410000,Powiat nakielski,2020,80.1
0410000,Powiat nakielski,2021,80.4
0410000,Powiat nakielski,2022,88.1
0410000,Powiat nakielski,2023,86.9
0410000,Powiat nakielski,2024,87.6
0411000,Powiat radziejowski,2013,73.7
0411000,Powiat radziejowski,2014,73.2
0411000,Powiat radziejowski,2015,74.6
0411000,Powiat radziejowski,2016,74.4
0411000,Powiat radziejowski,2017,74.6
0411000,Powiat radziejowski,2018,74.4
0411000,Powiat radziejowski,2019,75.4
0411000,Powiat radziejowski,2020,78.2
0411000,Powiat radziejowski,2021,80.0
0411000,Powiat radziejowski,2022,78.3
0411000,Powiat radziejowski,2023,80.0
0411000,Powiat radziejowski,2024,84.0
0412000,Powiat rypiński,2013,76.9
0412000,Powiat rypiński,2014,77.2
0412000,Powiat rypiński,2015,75.5
0412000,Powiat rypiński,2016,76.3
0412000,Powiat rypiński,2017,76.5
0412000,Powiat rypiński,2018,77.4
0412000,Powiat rypiński,2019,76.8
0412000,Powiat rypiński,2020,76.4
0412000,Powiat rypiński,2021,77.8
0412000,Powiat rypiński,2022,76.7
0412000,Powiat rypiński,2023,77.0
0412000,Powiat rypiński,2024,77.7
0413000,Powiat sępoleński,2013,79.4
0413000,Powiat sępoleński,2014,78.6
0413000,Powiat sępoleński,2015,77.9
0413000,Powiat sępoleński,2016,77.5
0413000,Powiat sępoleński,2017,78.0
0413000,Powiat sępoleński,2018,77.2
0413000,Powiat sępoleński,2019,76.8
0413000,Powiat sępoleński,2020,78.0
0413000,Powiat sępoleński,2021,78.4
0413000,Powiat sępoleński,2022,78.0
0413000,Powiat sępoleński,2023,77.6
0413000,Powiat sępoleński,2024,78.0
0414000,Powiat świecki,2013,86.2
0414000,Powiat świecki,2014,87.0
0414000,Powiat świecki,2015,84.7
0414000,Powiat świecki,2016,84.6
0414000,Powiat świecki,2017,85.8
0414000,Powiat świecki,2018,86.3
0414000,Powiat świecki,2019,88.4
0414000,Powiat świecki,2020,88.0
0414000,Powiat świecki,2021,86.8
0414000,Powiat świecki,2022,86.4
0414000,Powiat świecki,2023,86.4
0414000,Powiat świecki,2024,87.6
0415000,Powiat toruński,2013,75.1
0415000,Powiat toruński,2014,75.8
0415000,Powiat toruński,2015,74.9
0415000,Powiat toruński,2016,76.9
0415000,Powiat toruński,2017,76.9
0415000,Powiat toruński,2018,77.1
0415000,Powiat toruński,2019,77.7
0415000,Powiat toruński,2020,79.6
0415000,Powiat toruński,2021,78.9
0415000,Powiat toruński,2022,81.2
0415000,Powiat toruński,2023,81.4
0415000,Powiat toruński,2024,83.3
0416000,Powiat tucholski,2013,74.3
0416000,Powiat tucholski,2014,74.5
0416000,Powiat tucholski,2015,73.9
0416000,Powiat tucholski,2016,73.5
0416000,Powiat tucholski,2017,74.1
0416000,Powiat tucholski,2018,74.5
0416000,Powiat tucholski,2019,75.7
0416000,Powiat tucholski,2020,76.2
0416000,Powiat tucholski,2021,77.3
0416000,Powiat tucholski,2022,77.0
0416000,Powiat tucholski,2023,76.9
0416000,Powiat tucholski,2024,79.6
0417000,Powiat wąbrzeski,2013,80.8
0417000,Powiat wąbrzeski,2014,80.0
0417000,Powiat wąbrzeski,2015,80.4
0417000,Powiat wąbrzeski,2016,81.1
0417000,Powiat wąbrzeski,2017,82.6
0417000,Powiat wąbrzeski,2018,81.4
0417000,Powiat wąbrzeski,2019,83.7
0417000,Powiat wąbrzeski,2020,85.3
0417000,Powiat wąbrzeski,2021,84.8
0417000,Powiat wąbrzeski,2022,84.3
0417000,Powiat wąbrzeski,2023,82.3
0417000,Powiat wąbrzeski,2024,84.1
0418000,Powiat włocławski,2013,74.4
0418000,Powiat włocławski,2014,76.4
0418000,Powiat włocławski,2015,75.6
0418000,Powiat włocławski,2016,76.2
0418000,Powiat włocławski,2017,77.4
0418000,Powiat włocławski,2018,78.0
0418000,Powiat włocławski,2019,79.3
0418000,Powiat włocławski,2020,79.4
0418000,Powiat włocławski,2021,80.1
0418000,Powiat włocławski,2022,78.9
0418000,Powiat włocławski,2023,78.0
0418000,Powiat włocławski,2024,81.4
0419000,Powiat żniński,2013,74.2
0419000,Powiat żniński,2014,73.1
0419000,Powiat żniński,2015,73.3
0419000,Powiat żniński,2016,73.2
0419000,Powiat żniński,2017,74.3
0419000,Powiat żniński,2018,75.6
0419000,Powiat żniński,2019,75.2
0419000,Powiat żniński,2020,77.6
0419000,Powiat żniński,2021,76.7
0419000,Powiat żniński,2022,77.1
0419000,Powiat żniński,2023,78.8
0419000,Powiat żniński,2024,81.6
0461000,Powiat m. Bydgoszcz,2013,92.6
0461000,Powiat m. Bydgoszcz,2014,91.9
0461000,Powiat m. Bydgoszcz,2015,92.8
0461000,Powiat m. Bydgoszcz,2016,92.1
0461000,Powiat m. Bydgoszcz,2017,92.4
0461000,Powiat m. Bydgoszcz,2018,92.7
0461000,Powiat m. Bydgoszcz,2019,95.7
0461000,Powiat m. Bydgoszcz,2020,95.1
0461000,Powiat m. Bydgoszcz,2021,97.5
0461000,Powiat m. Bydgoszcz,2022,96.0
0461000,Powiat m. Bydgoszcz,2023,98.5
0461000,Powiat m. Bydgoszcz,2024,97.9
0462000,Powiat m. Grudziądz,2013,77.9
0462000,Powiat m. Grudziądz,2014,79.8
0462000,Powiat m. Grudziądz,2015,77.4
0462000,Powiat m. Grudziądz,2016,77.5
0462000,Powiat m. Grudziądz,2017,77.6
0462000,Powiat m. Grudziądz,2018,77.4
0462000,Powiat m. Grudziądz,2019,76.7
0462000,Powiat m. Grudziądz,2020,79.9
0462000,Powiat m. Grudziądz,2021,80.4
0462000,Powiat m. Grudziądz,2022,79.0
