powiat_code,powiat_name,year,unemployment_rate
2609000,Powiat sandomierski,2016,8.6
2609000,Powiat sandomierski,2017,7.5
2609000,Powiat sandomierski,2018,6.9
2609000,Powiat sandomierski,2019,6.9
2609000,Powiat sandomierski,2020,7.4
2609000,Powiat sandomierski,2021,7.8
2609000,Powiat sandomierski,2022,8.2
2609000,Powiat sandomierski,2023,7.9
2609000,Powiat sandomierski,2024,7.9
2610000,Powiat skarżyski,2013,27.9
2610000,Powiat skarżyski,2014,24.8
2610000,Powiat skarżyski,2015,22.5
2610000,Powiat skarżyski,2016,19.6
2610000,Powiat skarżyski,2017,15.6
2610000,Powiat skarżyski,2018,15.7
2610000,Powiat skarżyski,2019,14.6
2610000,Powiat skarżyski,2020,16.7
2610000,Powiat skarżyski,2021,16.5
2610000,Powiat skarżyski,2022,14.7
2610000,Powiat skarżyski,2023,14.5
2610000,Powiat skarżyski,2024,14.2
2611000,Powiat starachowicki,2013,18.1
2611000,Powiat starachowicki,2014,14.8
2611000,Powiat starachowicki,2015,12.7
2611000,Powiat starachowicki,2016,10.6
2611000,Powiat starachowicki,2017,9.0
2611000,Powiat starachowicki,2018,8.0
2611000,Powiat starachowicki,2019,8.1
2611000,Powiat starachowicki,2020,8.9
2611000,Powiat starachowicki,2021,9.8
2611000,Powiat starachowicki,2022,9.6
2611000,Powiat starachowicki,2023,10.0
2611000,Powiat starachowicki,2024,9.4
2612000,Powiat staszowski,2013,12.9
2612000,Powiat staszowski,2014,11.3
2612000,Powiat staszowski,2015,9.6
2612000,Powiat staszowski,2016,9.2
2612000,Powiat staszowski,2017,7.5
2612000,Powiat staszowski,2018,7.2
2612000,Powiat staszowski,2019,6.7
2612000,Powiat staszowski,2020,7.3
2612000,Powiat staszowski,2021,6.7
2612000,Powiat staszowski,2022,6.5
2612000,Powiat staszowski,2023,6.9
2612000,Powiat staszowski,2024,6.7
2613000,Powiat włoszczowski,2013,15.1
2613000,Powiat włoszczowski,2014,12.7
2613000,Powiat włoszczowski,2015,9.0
2613000,Powiat włoszczowski,2016,8.5
2613000,Powiat włoszczowski,2017,6.9
2613000,Powiat włoszczowski,2018,6.4
2613000,Powiat włoszczowski,2019,7.0
2613000,Powiat włoszczowski,2020,7.5
2613000,Powiat włoszczowski,2021,7.9
2613000,Powiat włoszczowski,2022,7.1
2613000,Powiat włoszczowski,2023,6.7
2613000,Powiat włoszczowski,2024,6.5
2661000,Powiat m. Kielce,2013,11.3
2661000,Powiat m. Kielce,2014,9.8
2661000,Powiat m. Kielce,2015,8.8
2661000,Powiat m. Kielce,2016,7.6
2661000,Powiat m. Kielce,2017,5.8
2661000,Powiat m. Kielce,2018,5.5
2661000,Powiat m. Kielce,2019,4.9
2661000,Powiat m. Kielce,2020,5.8
2661000,Powiat m. Kielce,2021,5.2
2661000,Powiat m. Kielce,2022,4.6
2661000,Powiat m. Kielce,2023,4.6
2661000,Powiat m. Kielce,2024,4.4
2800000,WARMIŃSKO-MAZURSKIE,2013,21.6
2800000,WARMIŃSKO-MAZURSKIE,2014,18.7
2800000,WARMIŃSKO-MAZURSKIE,2015,16.2
2800000,WARMIŃSKO-MAZURSKIE,2016,14.2
2800000,WARMIŃSKO-MAZURSKIE,2017,11.7
2800000,WARMIŃSKO-MAZURSKIE,2018,10.4
2800000,WARMIŃSKO-MAZURSKIE,2019,9.1
2800000,WARMIŃSKO-MAZURSKIE,2020,10.2
2800000,WARMIŃSKO-MAZURSKIE,2021,9.1
2800000,WARMIŃSKO-MAZURSKIE,2022,8.6
2800000,WARMIŃSKO-MAZURSKIE,2023,8.3
2800000,WARMIŃSKO-MAZURSKIE,2024,8.3
2801000,Powiat bartoszycki,2013,30.2
2801000,Powiat bartoszycki,2014,27.7
2801000,Powiat bartoszycki,2015,24.4
2801000,Powiat bartoszycki,2016,23.4
2801000,Powiat bartoszycki,2017,20.6
2801000,Powiat bartoszycki,2018,19.2
2801000,Powiat bartoszycki,2019,17.3
2801000,Powiat bartoszycki,2020,17.5
2801000,Powiat bartoszycki,2021,19.8
2801000,Powiat bartoszycki,2022,18.2
2801000,Powiat bartoszycki,2023,17.6
2801000,Powiat bartoszycki,2024,16.6
2802000,Powiat braniewski,2013,32.8
2802000,Powiat braniewski,2014,29.0
2802000,Powiat braniewski,2015,27.2
2802000,Powiat braniewski,2016,25.3
2802000,Powiat braniewski,2017,22.2
2802000,Powiat braniewski,2018,21.2
2802000,Powiat braniewski,2019,19.5
2802000,Powiat braniewski,2020,19.4
2802000,Powiat braniewski,2021,18.6
2802000,Powiat braniewski,2022,17.1
2802000,Powiat braniewski,2023,14.5
2802000,Powiat braniewski,2024,14.7
2803000,Powiat działdowski,2013,26.2
2803000,Powiat działdowski,2014,23.3
2803000,Powiat działdowski,2015,20.8
2803000,Powiat działdowski,2016,19.1
2803000,Powiat działdowski,2017,17.1
2803000,Powiat działdowski,2018,15.4
2803000,Powiat działdowski,2019,13.6
2803000,Powiat działdowski,2020,13.6
2803000,Powiat działdowski,2021,12.4
2803000,Powiat działdowski,2022,12.7
2803000,Powiat działdowski,2023,12.7
2803000,Powiat działdowski,2024,12.4
2804000,Powiat elbląski,2013,28.9
2804000,Powiat elbląski,2014,26.0
2804000,Powiat elbląski,2015,22.9
2804000,Powiat elbląski,2016,20.8
2804000,Powiat elbląski,2017,18.0
2804000,Powiat elbląski,2018,16.1
2804000,Powiat elbląski,2019,13.5
2804000,Powiat elbląski,2020,15.5
2804000,Powiat elbląski,2021,14.7
2804000,Powiat elbląski,2022,13.0
2804000,Powiat elbląski,2023,12.7
2804000,Powiat elbląski,2024,12.5
2805000,Powiat ełcki,2013,26.0
2805000,Powiat ełcki,2014,22.3
2805000,Powiat ełcki,2015,19.1
2805000,Powiat ełcki,2016,17.1
2805000,Powiat ełcki,2017,14.2
2805000,Powiat ełcki,2018,12.8
2805000,Powiat ełcki,2019,11.2
2805000,Powiat ełcki,2020,12.6
2805000,Powiat ełcki,2021,12.0
2805000,Powiat ełcki,2022,11.1
2805000,Powiat ełcki,2023,10.7
2805000,Powiat ełcki,2024,10.6
2806000,Powiat giżycki,2013,19.6
2806000,Powiat giżycki,2014,17.2
2806000,Powiat giżycki,2015,16.0
2806000,Powiat giżycki,2016,14.2
2806000,Powiat giżycki,2017,10.6
2806000,Powiat giżycki,2018,9.0
2806000,Powiat giżycki,2019,8.9
2806000,Powiat giżycki,2020,10.7
2806000,Powiat giżycki,2021,8.9
2806000,Powiat giżycki,2022,8.8
2806000,Powiat giżycki,2023,9.1
2806000,Powiat giżycki,2024,9.1
2807000,Powiat iławski,2013,12.2
2807000,Powiat iławski,2014,8.9
2807000,Powiat iławski,2015,7.3
2807000,Powiat iławski,2016,6.0
2807000,Powiat iławski,2017,4.8
2807000,Powiat iławski,2018,4.9
2807000,Powiat iławski,2019,4.4
2807000,Powiat iławski,2020,4.9
2807000,Powiat iławski,2021,4.2
2807000,Powiat iławski,2022,4.3
2807000,Powiat iławski,2023,4.3
2807000,Powiat iławski,2024,4.2
2808000,Powiat kętrzyński,2013,31.1
2808000,Powiat kętrzyński,2014,30.1
2808000,Powiat kętrzyński,2015,27.4
2808000,Powiat kętrzyński,2016,23.8
2808000,Powiat kętrzyński,2017,18.7
2808000,Powiat kętrzyński,2018,18.3
2808000,Powiat kętrzyński,2019,18.0
2808000,Powiat kętrzyński,2020,20.3
2808000,Powiat kętrzyński,2021,19.8
2808000,Powiat kętrzyński,2022,18.0
2808000,Powiat kętrzyński,2023,16.0
2808000,Powiat kętrzyński,2024,16.0
2809000,Powiat lidzbarski,2013,27.5
2809000,Powiat lidzbarski,2014,24.8
2809000,Powiat lidzbarski,2015,22.2
2809000,Powiat lidzbarski,2016,20.2
2809000,Powiat lidzbarski,2017,16.9
2809000,Powiat lidzbarski,2018,14.6
2809000,Powiat lidzbarski,2019,12.9
2809000,Powiat lidzbarski,2020,13.2
2809000,Powiat lidzbarski,2021,12.7
2809000,Powiat lidzbarski,2022,10.7
2809000,Powiat lidzbarski,2023,10.5
2809000,Powiat lidzbarski,2024,11.1
2810000,Powiat mrągowski,2013,22.9
2810000,Powiat mrągowski,2014,19.6
2810000,Powiat mrągowski,2015,17.5
2810000,Powiat mrągowski,2016,15.3
2810000,Powiat mrągowski,2017,11.5
2810000,Powiat mrągowski,2018,11.1
2810000,Powiat mrągowski,2019,10.0
2810000,Powiat mrągowski,2020,11.1
2810000,Powiat mrągowski,2021,9.7
2810000,Powiat mrągowski,2022,9.3
2810000,Powiat mrągowski,2023,8.6
2810000,Powiat mrągowski,2024,8.2
2811000,Powiat nidzicki,2013,22.2
2811000,Powiat nidzicki,2014,17.7
2811000,Powiat nidzicki,2015,14.8
2811000,Powiat nidzicki,2016,11.7
2811000,Powiat nidzicki,2017,8.9
2811000,Powiat nidzicki,2018,8.5
2811000,Powiat nidzicki,2019,7.2
2811000,Powiat nidzicki,2020,7.1
2811000,Powiat nidzicki,2021,6.0
2811000,Powiat nidzicki,2022,6.4
2811000,Powiat nidzicki,2023,7.0
2811000,Powiat nidzicki,2024,6.8
2812000,Powiat nowomiejski,2013,23.6
2812000,Powiat nowomiejski,2014,19.3
2812000,Powiat nowomiejski,2015,14.6
2812000,Powiat nowomiejski,2016,10.6
2812000,Powiat nowomiejski,2017,8.4
2812000,Powiat nowomiejski,2018,8.0
2812000,Powiat nowomiejski,2019,7.6
2812000,Powiat nowomiejski,2020,8.8
2812000,Powiat nowomiejski,2021,10.6
2812000,Powiat nowomiejski,2022,11.0
2812000,Powiat nowomiejski,2023,10.5
2812000,Powiat nowomiejski,2024,10.4
2813000,Powiat olecki,2013,23.2
2813000,Powiat olecki,2014,20.7
2813000,Powiat olecki,2015,18.5
2813000,Powiat olecki,2016,16.3
2813000,Powiat olecki,2017,14.4
2813000,Powiat olecki,2018,12.0
2813000,Powiat olecki,2019,9.9
2813000,Powiat olecki,2020,11.6
2813000,Powiat olecki,2021,11.0
2813000,Powiat olecki,2022,10.6
2813000,Powiat olecki,2023,13.9
2813000,Powiat olecki,2024,12.5
2814000,Powiat olsztyński,2013,22.8
2814000,Powiat olsztyński,2014,19.9
2814000,Powiat olsztyński,2015,17.5
2814000,Powiat olsztyński,2016,15.3
2814000,Powiat olsztyński,2017,13.1
2814000,Powiat olsztyński,2018,10.7
2814000,Powiat olsztyński,2019,8.6
2814000,Powiat olsztyński,2020,10.2
2814000,Powiat olsztyński,2021,8.0
2814000,Powiat olsztyński,2022,6.7
2814000,Powiat olsztyński,2023,6.4
2814000,Powiat olsztyński,2024,6.3
2815000,Powiat ostródzki,2013,24.3
2815000,Powiat ostródzki,2014,20.4
2815000,Powiat ostródzki,2015,16.4
2815000,Powiat ostródzki,2016,14.7
2815000,Powiat ostródzki,2017,12.1
2815000,Powiat ostródzki,2018,11.4
2815000,Powiat ostródzki,2019,10.1
2815000,Powiat ostródzki,2020,10.9
2815000,Powiat ostródzki,2021,9.6
2815000,Powiat ostródzki,2022,8.8
2815000,Powiat ostródzki,2023,8.6
2815000,Powiat ostródzki,2024,9.3
2816000,Powiat piski,2013,33.6
2816000,Powiat piski,2014,29.2
2816000,Powiat piski,2015,26.8
2816000,Powiat piski,2016,21.2
2816000,Powiat piski,2017,16.5
2816000,Powiat piski,2018,13.3
2816000,Powiat piski,2019,12.4
2816000,Powiat piski,2020,14.6
2816000,Powiat piski,2021,14.3
2816000,Powiat piski,2022,12.3
2816000,Powiat piski,2023,12.5
2816000,Powiat piski,2024,12.8
2817000,Powiat szczycieński,2013,25.3
2817000,Powiat szczycieński,2014,22.2
2817000,Powiat szczycieński,2015,17.3
2817000,Powiat szczycieński,2016,14.3
2817000,Powiat szczycieński,2017,11.5
2817000,Powiat szczycieński,2018,9.4
2817000,Powiat szczycieński,2019,8.8
2817000,Powiat szczycieński,2020,10.2
2817000,Powiat szczycieński,2021,9.3
2817000,Powiat szczycieński,2022,8.3
2817000,Powiat szczycieński,2023,9.1
2817000,Powiat szczycieński,2024,9.3
2818000,Powiat gołdapski,2013,24.6
2818000,Powiat gołdapski,2014,20.9
2818000,Powiat gołdapski,2015,19.1
2818000,Powiat gołdapski,2016,17.1
2818000,Powiat gołdapski,2017,12.0
2818000,Powiat gołdapski,2018,10.6
2818000,Powiat gołdapski,2019,9.7
2818000,Powiat gołdapski,2020,9.9
2818000,Powiat gołdapski,2021,9.1
2818000,Powiat gołdapski,2022,9.7
2818000,Powiat gołdapski,2023,8.1
2818000,Powiat gołdapski,2024,7.9
2819000,Powiat węgorzewski,2013,30.6
2819000,Powiat węgorzewski,2014,27.7
2819000,Powiat węgorzewski,2015,24.6
2819000,Powiat węgorzewski,2016,22.9
2819000,Powiat węgorzewski,2017,19.5
2819000,Powiat węgorzewski,2018,17.7
2819000,Powiat węgorzewski,2019,15.4
2819000,Powiat węgorzewski,2020,16.5
2819000,Powiat węgorzewski,2021,16.4
2819000,Powiat węgorzewski,2022,12.8
2819000,Powiat węgorzewski,2023,12.5
2819000,Powiat węgorzewski,2024,12.8
2861000,Powiat m. Elbląg,2013,17.7
2861000,Powiat m. Elbląg,2014,15.3
2861000,Powiat m. Elbląg,2015,12.9
2861000,Powiat m. Elbląg,2016,11.3
2861000,Powiat m. Elbląg,2017,9.2
2861000,Powiat m. Elbląg,2018,8.2
2861000,Powiat m. Elbląg,2019,5.7
2861000,Powiat m. Elbląg,2020,7.9
2861000,Powiat m. Elbląg,2021,6.8
2861000,Powiat m. Elbląg,2022,6.7
2861000,Powiat m. Elbląg,2023,6.3
2861000,Powiat m. Elbląg,2024,6.4
2862000,Powiat m. Olsztyn,2013,8.4
2862000,Powiat m. Olsztyn,2014,6.8
2862000,Powiat m. Olsztyn,2015,5.8
2862000,Powiat m. Olsztyn,2016,5.1
2862000,Powiat m. Olsztyn,2017,4.5
2862000,Powiat m. Olsztyn,2018,3.5
2862000,Powiat m. Olsztyn,2019,2.7
2862000,Powiat m. Olsztyn,2020,3.5
2862000,Powiat m. Olsztyn,2021,2.2
2862000,Powiat m. Olsztyn,2022,2.1
2862000,Powiat m. Olsztyn,2023,2.1
2862000,Powiat m. Olsztyn,2024,2.0
3000000,WIELKOPOLSKIE,2013,9.6
3000000,WIELKOPOLSKIE,2014,7.6
3000000,WIELKOPOLSKIE,2015,6.1
3000000,WIELKOPOLSKIE,2016,4.9
3000000,WIELKOPOLSKIE,2017,3.7
3000000,WIELKOPOLSKIE,2018,3.2
3000000,WIELKOPOLSKIE,2019,2.8
3000000,WIELKOPOLSKIE,2020,3.7
3000000,WIELKOPOLSKIE,2021,3.2
3000000,WIELKOPOLSKIE,2022,2.9
3000000,WIELKOPOLSKIE,2023,3.0
3000000,WIELKOPOLSKIE,2024,3.0
3001000,Powiat chodzieski,2013,16.5
3001000,Powiat chodzieski,2014,13.8
3001000,Powiat chodzieski,2015,11.2
3001000,Powiat chodzieski,2016,9.9
3001000,Powiat chodzieski,2017,7.8
3001000,Powiat chodzieski,2018,6.8
3001000,Powiat chodzieski,2019,7.2
3001000,Powiat chodzieski,2020,8.2
3001000,Powiat chodzieski,2021,7.5
3001000,Powiat chodzieski,2022,7.0
3001000,Powiat chodzieski,2023,7.5
3001000,Powiat chodzieski,2024,7.5
3002000,Powiat czarnkowsko-trzcianecki,2013,14.6
3002000,Powiat czarnkowsko-trzcianecki,2014,11.8
3002000,Powiat czarnkowsko-trzcianecki,2015,8.3
3002000,Powiat czarnkowsko-trzcianecki,2016,7.0
3002000,Powiat czarnkowsko-trzcianecki,2017,5.0
3002000,Powiat czarnkowsko-trzcianecki,2018,4.5
3002000,Powiat czarnkowsko-trzcianecki,2019,4.2
3002000,Powiat czarnkowsko-trzcianecki,2020,4.8
3002000,Powiat czarnkowsko-trzcianecki,2021,3.7
3002000,Powiat czarnkowsko-trzcianecki,2022,4.5
3002000,Powiat czarnkowsko-trzcianecki,2023,4.8
3002000,Powiat czarnkowsko-trzcianecki,2024,5.0
3003000,Powiat gnieźnieński,2013,15.3
3003000,Powiat gnieźnieński,2014,12.3
3003000,Powiat gnieźnieński,2015,9.5
3003000,Powiat gnieźnieński,2016,7.7
3003000,Powiat gnieźnieński,2017,6.1
3003000,Powiat gnieźnieński,2018,4.6
3003000,Powiat gnieźnieński,2019,3.5
3003000,Powiat gnieźnieński,2020,4.1
3003000,Powiat gnieźnieński,2021,4.3
3003000,Powiat gnieźnieński,2022,4.4
3003000,Powiat gnieźnieński,2023,4.6
3003000,Powiat gnieźnieński,2024,4.5
3004000,Powiat gostyński,2013,12.0
3004000,Powiat gostyński,2014,10.5
3004000,Powiat gostyński,2015,8.3
3004000,Powiat gostyński,2016,7.2
3004000,Powiat gostyński,2017,6.0
3004000,Powiat gostyński,2018,5.4
3004000,Powiat gostyński,2019,4.8
3004000,Powiat gostyński,2020,5.6
3004000,Powiat gostyński,2021,5.4
3004000,Powiat gostyński,2022,4.8
3004000,Powiat gostyński,2023,5.2
3004000,Powiat gostyński,2024,4.9
3005000,Powiat grodziski,2013,9.0
3005000,Powiat grodziski,2014,7.5
3005000,Powiat grodziski,2015,6.3
3005000,Powiat grodziski,2016,5.0
3005000,Powiat grodziski,2017,4.3
3005000,Powiat grodziski,2018,3.9
3005000,Powiat grodziski,2019,3.2
3005000,Powiat grodziski,2020,3.9
3005000,Powiat grodziski,2021,4.4
3005000,Powiat grodziski,2022,4.4
3005000,Powiat grodziski,2023,4.6
3005000,Powiat grodziski,2024,4.6
3006000,Powiat jarociński,2013,13.4
3006000,Powiat jarociński,2014,10.6
3006000,Powiat jarociński,2015,8.9
3006000,Powiat jarociński,2016,5.9
3006000,Powiat jarociński,2017,4.6
3006000,Powiat jarociński,2018,3.8
3006000,Powiat jarociński,2019,3.7
3006000,Powiat jarociński,2020,5.1
3006000,Powiat jarociński,2021,4.9
3006000,Powiat jarociński,2022,4.2
3006000,Powiat jarociński,2023,4.3
3006000,Powiat jarociński,2024,4.7
3007000,Powiat kaliski,2013,8.4
3007000,Powiat kaliski,2014,6.8
3007000,Powiat kaliski,2015,5.2
3007000,Powiat kaliski,2016,4.2
3007000,Powiat kaliski,2017,2.8
3007000,Powiat kaliski,2018,2.3
3007000,Powiat kaliski,2019,2.1
3007000,Powiat kaliski,2020,2.7
3007000,Powiat kaliski,2021,3.2
3007000,Powiat kaliski,2022,3.3
3007000,Powiat kaliski,2023,3.1
3007000,Powiat kaliski,2024,3.5
3008000,Powiat kępiński,2013,5.0
3008000,Powiat kępiński,2014,3.4
3008000,Powiat kępiński,2015,2.6
3008000,Powiat kępiński,2016,2.1
3008000,Powiat kępiński,2017,1.9
3008000,Powiat kępiński,2018,1.8
3008000,Powiat kępiński,2019,1.6
3008000,Powiat kępiński,2020,1.9
3008000,Powiat kępiński,2021,1.7
3008000,Powiat kępiński,2022,1.8
3008000,Powiat kępiński,2023,1.5
3008000,Powiat kępiński,2024,1.5
3009000,Powiat kolski,2013,16.1
3009000,Powiat kolski,2014,14.5
3009000,Powiat kolski,2015,12.8
3009000,Powiat kolski,2016,10.0
3009000,Powiat kolski,2017,6.2
3009000,Powiat kolski,2018,4.4
3009000,Powiat kolski,2019,4.0
3009000,Powiat kolski,2020,4.7
3009000,Powiat kolski,2021,3.6
3009000,Powiat kolski,2022,3.4
3009000,Powiat kolski,2023,4.0
3009000,Powiat kolski,2024,3.8
3010000,Powiat koniński,2013,18.9
3010000,Powiat koniński,2014,17.0
3010000,Powiat koniński,2015,15.0
3010000,Powiat koniński,2016,14.1
3010000,Powiat koniński,2017,11.4
3010000,Powiat koniński,2018,8.9
3010000,Powiat koniński,2019,8.5
3010000,Powiat koniński,2020,9.7
3010000,Powiat koniński,2021,9.9
3010000,Powiat koniński,2022,8.6
3010000,Powiat koniński,2023,8.4
3010000,Powiat koniński,2024,8.5
3011000,Powiat kościański,2013,9.0
3011000,Powiat kościański,2014,6.7
3011000,Powiat kościański,2015,5.8
3011000,Powiat kościański,2016,4.8
3011000,Powiat kościański,2017,3.5
3011000,Powiat kościański,2018,3.0
3011000,Powiat kościański,2019,2.7
3011000,Powiat kościański,2020,3.6
3011000,Powiat kościański,2021,2.8
3011000,Powiat kościański,2022,2.8
3011000,Powiat kościański,2023,3.0
3011000,Powiat kościański,2024,3.1
3012000,Powiat krotoszyński,2013,9.6
3012000,Powiat krotoszyński,2014,8.4
3012000,Powiat krotoszyński,2015,5.8
3012000,Powiat krotoszyński,2016,4.9
3012000,Powiat krotoszyński,2017,3.7
3012000,Powiat krotoszyński,2018,3.3
3012000,Powiat krotoszyński,2019,2.9
3012000,Powiat krotoszyński,2020,3.5
3012000,Powiat krotoszyński,2021,2.6
3012000,Powiat krotoszyński,2022,2.7
3012000,Powiat krotoszyński,2023,2.6
3012000,Powiat krotoszyński,2024,2.8
3013000,Powiat leszczyński,2013,8.3
3013000,Powiat leszczyński,2014,6.3
3013000,Powiat leszczyński,2015,5.1
3013000,Powiat leszczyński,2016,4.2
3013000,Powiat leszczyński,2017,3.1
3013000,Powiat leszczyński,2018,2.8
3013000,Powiat leszczyński,2019,2.5
3013000,Powiat leszczyński,2020,2.9
3013000,Powiat leszczyński,2021,2.2
3013000,Powiat leszczyński,2022,2.3
3013000,Powiat leszczyński,2023,2.5
3013000,Powiat leszczyński,2024,2.6
3014000,Powiat międzychodzki,2013,12.0
3014000,Powiat międzychodzki,2014,8.4
3014000,Powiat międzychodzki,2015,7.2
3014000,Powiat międzychodzki,2016,5.4
3014000,Powiat międzychodzki,2017,4.8
3014000,Powiat międzychodzki,2018,4.6
3014000,Powiat międzychodzki,2019,4.3
3014000,Powiat międzychodzki,2020,5.6
3014000,Powiat międzychodzki,2021,5.8
3014000,Powiat międzychodzki,2022,4.8
3014000,Powiat międzychodzki,2023,4.6
3014000,Powiat międzychodzki,2024,5.0
3015000,Powiat nowotomyski,2013,6.6
3015000,Powiat nowotomyski,2014,4.6
3015000,Powiat nowotomyski,2015,3.9
3015000,Powiat nowotomyski,2016,3.0
3015000,Powiat nowotomyski,2017,2.2
3015000,Powiat nowotomyski,2018,2.0
3015000,Powiat nowotomyski,2019,2.0
3015000,Powiat nowotomyski,2020,3.0
3015000,Powiat nowotomyski,2021,2.3
3015000,Powiat nowotomyski,2022,2.2
3015000,Powiat nowotomyski,2023,2.5
3015000,Powiat nowotomyski,2024,2.2
3016000,Powiat obornicki,2013,11.8
3016000,Powiat obornicki,2014,8.8
3016000,Powiat obornicki,2015,6.7
3016000,Powiat obornicki,2016,6.1
3016000,Powiat obornicki,2017,3.7
3016000,Powiat obornicki,2018,3.3
3016000,Powiat obornicki,2019,2.7
3016000,Powiat obornicki,2020,3.8
3016000,Powiat obornicki,2021,3.7
3016000,Powiat obornicki,2022,3.2
3016000,Powiat obornicki,2023,3.0
3016000,Powiat obornicki,2024,3.1
3017000,Powiat ostrowski,2013,10.3
3017000,Powiat ostrowski,2014,7.8
3017000,Powiat ostrowski,2015,5.9
3017000,Powiat ostrowski,2016,4.5
3017000,Powiat ostrowski,2017,3.1
3017000,Powiat ostrowski,2018,2.8
3017000,Powiat ostrowski,2019,2.6
3017000,Powiat ostrowski,2020,3.4
3017000,Powiat ostrowski,2021,2.8
3017000,Powiat ostrowski,2022,3.0
3017000,Powiat ostrowski,2023,3.0
3017000,Powiat ostrowski,2024,3.0
3018000,Powiat ostrzeszowski,2013,11.0
3018000,Powiat ostrzeszowski,2014,8.9
3018000,Powiat ostrzeszowski,2015,6.8
3018000,Powiat ostrzeszowski,2016,5.6
3018000,Powiat ostrzeszowski,2017,4.4
3018000,Powiat ostrzeszowski,2018,4.3
3018000,Powiat ostrzeszowski,2019,4.0
3018000,Powiat ostrzeszowski,2020,4.3
3018000,Powiat ostrzeszowski,2021,3.4
3018000,Powiat ostrzeszowski,2022,3.6
3018000,Powiat ostrzeszowski,2023,3.6
3018000,Powiat ostrzeszowski,2024,3.7
3019000,Powiat pilski,2013,12.6
3019000,Powiat pilski,2014,10.0
3019000,Powiat pilski,2015,8.0
3019000,Powiat pilski,2016,6.9
3019000,Powiat pilski,2017,5.3
3019000,Powiat pilski,2018,4.5
3019000,Powiat pilski,2019,4.4
3019000,Powiat pilski,2020,5.5
3019000,Powiat pilski,2021,4.7
3019000,Powiat pilski,2022,4.3
3019000,Powiat pilski,2023,4.9
3019000,Powiat pilski,2024,4.7
3020000,Powiat pleszewski,2013,13.4
3020000,Powiat pleszewski,2014,9.6
3020000,Powiat pleszewski,2015,6.8
3020000,Powiat pleszewski,2016,5.4
3020000,Powiat pleszewski,2017,3.7
3020000,Powiat pleszewski,2018,3.6
3020000,Powiat pleszewski,2019,3.9
3020000,Powiat pleszewski,2020,5.3
3020000,Powiat pleszewski,2021,4.2
3020000,Powiat pleszewski,2022,3.7
3020000,Powiat pleszewski,2023,3.3
3020000,Powiat pleszewski,2024,3.4
3021000,Powiat poznański,2013,4.5
3021000,Powiat poznański,2014,3.4
3021000,Powiat poznański,2015,2.7
3021000,Powiat poznański,2016,2.2
3021000,Powiat poznański,2017,1.7
3021000,Powiat poznański,2018,1.3
3021000,Powiat poznański,2019,1.1
3021000,Powiat poznański,2020,2.0
3021000,Powiat poznański,2021,1.6
3021000,Powiat poznański,2022,1.0
3021000,Powiat poznański,2023,1.0
3021000,Powiat poznański,2024,1.0
3022000,Powiat rawicki,2013,11.0
3022000,Powiat rawicki,2014,9.2
3022000,Powiat rawicki,2015,7.0
3022000,Powiat rawicki,2016,5.8
3022000,Powiat rawicki,2017,5.0
3022000,Powiat rawicki,2018,4.0
3022000,Powiat rawicki,2019,3.8
3022000,Powiat rawicki,2020,4.4
3022000,Powiat rawicki,2021,3.5
3022000,Powiat rawicki,2022,3.6
3022000,Powiat rawicki,2023,3.6
3022000,Powiat rawicki,2024,3.6
3023000,Powiat słupecki,2013,17.9
3023000,Powiat słupecki,2014,14.7
3023000,Powiat słupecki,2015,11.3
3023000,Powiat słupecki,2016,9.5
3023000,Powiat słupecki,2017,8.2
3023000,Powiat słupecki,2018,7.7
3023000,Powiat słupecki,2019,6.7
3023000,Powiat słupecki,2020,7.9
3023000,Powiat słupecki,2021,7.5
3023000,Powiat słupecki,2022,7.1
3023000,Powiat słupecki,2023,7.2
3023000,Powiat słupecki,2024,7.4
3024000,Powiat szamotulski,2013,9.3
3024000,Powiat szamotulski,2014,6.7
3024000,Powiat szamotulski,2015,5.9
3024000,Powiat szamotulski,2016,4.8
3024000,Powiat szamotulski,2017,3.7
3024000,Powiat szamotulski,2018,3.1
3024000,Powiat szamotulski,2019,2.5
3024000,Powiat szamotulski,2020,3.6
3024000,Powiat szamotulski,2021,3.5
3024000,Powiat szamotulski,2022,3.2
3024000,Powiat szamotulski,2023,3.4
3024000,Powiat szamotulski,2024,3.5
3025000,Powiat średzki,2013,14.7
3025000,Powiat średzki,2014,12.1
3025000,Powiat średzki,2015,10.9
3025000,Powiat średzki,2016,9.3
3025000,Powiat średzki,2017,5.9
3025000,Powiat średzki,2018,5.8
3025000,Powiat średzki,2019,6.2
3025000,Powiat średzki,2020,7.0
3025000,Powiat średzki,2021,5.5
3025000,Powiat średzki,2022,5.8
3025000,Powiat średzki,2023,5.5
3025000,Powiat średzki,2024,5.6
3026000,Powiat śremski,2013,10.1
3026000,Powiat śremski,2014,7.0
3026000,Powiat śremski,2015,5.5
3026000,Powiat śremski,2016,3.9
3026000,Powiat śremski,2017,2.5
3026000,Powiat śremski,2018,1.9
3026000,Powiat śremski,2019,1.9
3026000,Powiat śremski,2020,2.9
3026000,Powiat śremski,2021,2.2
3026000,Powiat śremski,2022,2.4
3026000,Powiat śremski,2023,2.3
3026000,Powiat śremski,2024,2.8
3027000,Powiat turecki,2013,10.9
3027000,Powiat turecki,2014,9.0
3027000,Powiat turecki,2015,7.0
3027000,Powiat turecki,2016,5.2
3027000,Powiat turecki,2017,4.3
