powiat_code,powiat_name,year,area_km2
201000,Powiat bolesławiecki,2013,1304
201000,Powiat bolesławiecki,2014,1304
201000,Powiat bolesławiecki,2015,1304
201000,Powiat bolesławiecki,2016,1304
201000,Powiat bolesławiecki,2017,1304
201000,Powiat bolesławiecki,2018,1304
201000,Powiat bolesławiecki,2019,1304
201000,Powiat bolesławiecki,2020,1304
201000,Powiat bolesławiecki,2021,1304
201000,Powiat bolesławiecki,2022,1303
201000,Powiat bolesławiecki,2023,1303
201000,Powiat bolesławiecki,2024,1303
202000,Powiat dzierżoniowski,2013,479
202000,Powiat dzierżoniowski,2014,479
202000,Powiat dzierżoniowski,2015,479
202000,Powiat dzierżoniowski,2016,479
202000,Powiat dzierżoniowski,2017,479
202000,Powiat dzierżoniowski,2018,479
202000,Powiat dzierżoniowski,2019,479
202000,Powiat dzierżoniowski,2020,479
202000,Powiat dzierżoniowski,2021,479
202000,Powiat dzierżoniowski,2022,479
202000,Powiat dzierżoniowski,2023,479
202000,Powiat dzierżoniowski,2024,479
203000,Powiat głogowski,2013,443
203000,Powiat głogowski,2014,443
203000,Powiat głogowski,2015,443
203000,Powiat głogowski,2016,443
203000,Powiat głogowski,2017,443
203000,Powiat głogowski,2018,443
203000,Powiat głogowski,2019,443
203000,Powiat głogowski,2020,443
203000,Powiat głogowski,2021,443
203000,Powiat głogowski,2022,443
203000,Powiat głogowski,2023,443
203000,Powiat głogowski,2024,443
204000,Powiat górowski,2013,738
204000,Powiat górowski,2014,738
204000,Powiat górowski,2015,738
204000,Powiat górowski,2016,738
204000,Powiat górowski,2017,738
204000,Powiat górowski,2018,738
204000,Powiat górowski,2019,738
204000,Powiat górowski,2020,738
204000,Powiat górowski,2021,738
204000,Powiat górowski,2022,738
204000,Powiat górowski,2023,738
204000,Powiat górowski,2024,738
205000,Powiat jaworski,2013,582
205000,Powiat jaworski,2014,582
205000,Powiat jaworski,2015,582
205000,Powiat jaworski,2016,582
205000,Powiat jaworski,2017,582
205000,Powiat jaworski,2018,582
205000,Powiat jaworski,2019,582
205000,Powiat jaworski,2020,582
205000,Powiat jaworski,2021,582
205000,Powiat jaworski,2022,581
205000,Powiat jaworski,2023,581
205000,Powiat jaworski,2024,581
206000,Powiat karkonoski,2013,627
206000,Powiat karkonoski,2014,627
206000,Powiat karkonoski,2015,627
206000,Powiat karkonoski,2016,627
206000,Powiat karkonoski,2017,627
206000,Powiat karkonoski,2018,627
206000,Powiat karkonoski,2019,627
206000,Powiat karkonoski,2020,627
206000,Powiat karkonoski,2021,627
206000,Powiat karkonoski,2022,627
206000,Powiat karkonoski,2023,627
206000,Powiat karkonoski,2024,627
207000,Powiat kamiennogórski,2013,396
207000,Powiat kamiennogórski,2014,396
207000,Powiat kamiennogórski,2015,396
207000,Powiat kamiennogórski,2016,396
207000,Powiat kamiennogórski,2017,396
207000,Powiat kamiennogórski,2018,396
207000,Powiat kamiennogórski,2019,396
207000,Powiat kamiennogórski,2020,396
207000,Powiat kamiennogórski,2021,396
207000,Powiat kamiennogórski,2022,396
207000,Powiat kamiennogórski,2023,396
207000,Powiat kamiennogórski,2024,396
208000,Powiat kłodzki,2013,1642
208000,Powiat kłodzki,2014,1642
208000,Powiat kłodzki,2015,1642
208000,Powiat kłodzki,2016,1642
208000,Powiat kłodzki,2017,1642
208000,Powiat kłodzki,2018,1642
208000,Powiat kłodzki,2019,1642
208000,Powiat kłodzki,2020,1642
208000,Powiat kłodzki,2021,1642
208000,Powiat kłodzki,2022,1643
208000,Powiat kłodzki,2023,1643
208000,Powiat kłodzki,2024,1643
209000,Powiat legnicki,2013,744
209000,Powiat legnicki,2014,744
209000,Powiat legnicki,2015,744
209000,Powiat legnicki,2016,744
209000,Powiat legnicki,2017,744
209000,Powiat legnicki,2018,744
209000,Powiat legnicki,2019,744
209000,Powiat legnicki,2020,744
209000,Powiat legnicki,2021,744
209000,Powiat legnicki,2022,744
209000,Powiat legnicki,2023,744
209000,Powiat legnicki,2024,744
210000,Powiat lubański,2013,428
210000,Powiat lubański,2014,428
210000,Powiat lubański,2015,428
210000,Powiat lubański,2016,428
210000,Powiat lubański,2017,428
210000,Powiat lubański,2018,428
210000,Powiat lubański,2019,428
210000,Powiat lubański,2020,428
210000,Powiat lubański,2021,428
210000,Powiat lubański,2022,428
210000,Powiat lubański,2023,428
210000,Powiat lubański,2024,428
211000,Powiat lubiński,2013,712
211000,Powiat lubiński,2014,712
211000,Powiat lubiński,2015,712
211000,Powiat lubiński,2016,712
211000,Powiat lubiński,2017,712
211000,Powiat lubiński,2018,712
211000,Powiat lubiński,2019,712
211000,Powiat lubiński,2020,712
211000,Powiat lubiński,2021,712
211000,Powiat lubiński,2022,712
211000,Powiat lubiński,2023,712
211000,Powiat lubiński,2024,712
212000,Powiat lwówecki,2013,710
212000,Powiat lwówecki,2014,710
212000,Powiat lwówecki,2015,710
212000,Powiat lwówecki,2016,710
212000,Powiat lwówecki,2017,710
212000,Powiat lwówecki,2018,710
212000,Powiat lwówecki,2019,710
212000,Powiat lwówecki,2020,710
212000,Powiat lwówecki,2021,710
212000,Powiat lwówecki,2022,710
212000,Powiat lwówecki,2023,710
212000,Powiat lwówecki,2024,710
213000,Powiat milicki,2013,715
213000,Powiat milicki,2014,715
213000,Powiat milicki,2015,715
213000,Powiat milicki,2016,715
213000,Powiat milicki,2017,715
213000,Powiat milicki,2018,715
213000,Powiat milicki,2019,715
213000,Powiat milicki,2020,715
213000,Powiat milicki,2021,715
213000,Powiat milicki,2022,715
213000,Powiat milicki,2023,715
213000,Powiat milicki,2024,715
214000,Powiat oleśnicki,2013,1049
214000,Powiat oleśnicki,2014,1049
214000,Powiat oleśnicki,2015,1049
214000,Powiat oleśnicki,2016,1049
214000,Powiat oleśnicki,2017,1049
214000,Powiat oleśnicki,2018,1049
214000,Powiat oleśnicki,2019,1049
214000,Powiat oleśnicki,2020,1049
214000,Powiat oleśnicki,2021,1049
214000,Powiat oleśnicki,2022,1049
214000,Powiat oleśnicki,2023,1049
214000,Powiat oleśnicki,2024,1049
215000,Powiat oławski,2013,524
215000,Powiat oławski,2014,524
215000,Powiat oławski,2015,524
215000,Powiat oławski,2016,524
215000,Powiat oławski,2017,524
215000,Powiat oławski,2018,524
215000,Powiat oławski,2019,524
215000,Powiat oławski,2020,524
215000,Powiat oławski,2021,524
215000,Powiat oławski,2022,524
215000,Powiat oławski,2023,524
215000,Powiat oławski,2024,524
216000,Powiat polkowicki,2013,779
216000,Powiat polkowicki,2014,779
216000,Powiat polkowicki,2015,779
216000,Powiat polkowicki,2016,779
216000,Powiat polkowicki,2017,779
216000,Powiat polkowicki,2018,779
216000,Powiat polkowicki,2019,779
216000,Powiat polkowicki,2020,779
216000,Powiat polkowicki,2021,779
216000,Powiat polkowicki,2022,780
216000,Powiat polkowicki,2023,780
216000,Powiat polkowicki,2024,780
217000,Powiat strzeliński,2013,622
217000,Powiat strzeliński,2014,622
217000,Powiat strzeliński,2015,622
217000,Powiat strzeliński,2016,622
217000,Powiat strzeliński,2017,622
217000,Powiat strzeliński,2018,622
217000,Powiat strzeliński,2019,622
217000,Powiat strzeliński,2020,622
217000,Powiat strzeliński,2021,622
217000,Powiat strzeliński,2022,622
217000,Powiat strzeliński,2023,622
217000,Powiat strzeliński,2024,622
218000,Powiat średzki,2013,704
218000,Powiat średzki,2014,704
218000,Powiat średzki,2015,704
218000,Powiat średzki,2016,704
218000,Powiat średzki,2017,704
218000,Powiat średzki,2018,704
218000,Powiat średzki,2019,704
218000,Powiat średzki,2020,704
218000,Powiat średzki,2021,704
218000,Powiat średzki,2022,704
218000,Powiat średzki,2023,704
218000,Powiat średzki,2024,704
219000,Powiat świdnicki,2013,741
219000,Powiat świdnicki,2014,741
219000,Powiat świdnicki,2015,741
219000,Powiat świdnicki,2016,741
219000,Powiat świdnicki,2017,741
219000,Powiat świdnicki,2018,741
219000,Powiat świdnicki,2019,741
219000,Powiat świdnicki,2020,741
219000,Powiat świdnicki,2021,741
219000,Powiat świdnicki,2022,741
219000,Powiat świdnicki,2023,741
219000,Powiat świdnicki,2024,741
220000,Powiat trzebnicki,2013,1025
220000,Powiat trzebnicki,2014,1025
220000,Powiat trzebnicki,2015,1025
220000,Powiat trzebnicki,2016,1025
220000,Powiat trzebnicki,2017,1025
220000,Powiat trzebnicki,2018,1025
220000,Powiat trzebnicki,2019,1025
220000,Powiat trzebnicki,2020,1025
220000,Powiat trzebnicki,2021,1025
220000,Powiat trzebnicki,2022,1025
220000,Powiat trzebnicki,2023,1025
220000,Powiat trzebnicki,2024,1025
221000,Powiat wałbrzyski,2013,430
221000,Powiat wałbrzyski,2014,430
221000,Powiat wałbrzyski,2015,430
221000,Powiat wałbrzyski,2016,430
221000,Powiat wałbrzyski,2017,430
221000,Powiat wałbrzyski,2018,430
221000,Powiat wałbrzyski,2019,430
221000,Powiat wałbrzyski,2020,430
221000,Powiat wałbrzyski,2021,430
221000,Powiat wałbrzyski,2022,430
221000,Powiat wałbrzyski,2023,430
221000,Powiat wałbrzyski,2024,430
222000,Powiat wołowski,2013,675
222000,Powiat wołowski,2014,675
222000,Powiat wołowski,2015,675
222000,Powiat wołowski,2016,675
222000,Powiat wołowski,2017,675
222000,Powiat wołowski,2018,675
222000,Powiat wołowski,2019,675
222000,Powiat wołowski,2020,675
222000,Powiat wołowski,2021,675
222000,Powiat wołowski,2022,675
222000,Powiat wołowski,2023,675
222000,Powiat wołowski,2024,675
223000,Powiat wrocławski,2013,1118
223000,Powiat wrocławski,2014,1118
223000,Powiat wrocławski,2015,1118
223000,Powiat wrocławski,2016,1118
223000,Powiat wrocławski,2017,1118
223000,Powiat wrocławski,2018,1118
223000,Powiat wrocławski,2019,1118
223000,Powiat wrocławski,2020,1118
223000,Powiat wrocławski,2021,1118
223000,Powiat wrocławski,2022,1118
223000,Powiat wrocławski,2023,1118
223000,Powiat wrocławski,2024,1118
224000,Powiat ząbkowicki,2013,802
224000,Powiat ząbkowicki,2014,802
224000,Powiat ząbkowicki,2015,802
224000,Powiat ząbkowicki,2016,802
224000,Powiat ząbkowicki,2017,802
224000,Powiat ząbkowicki,2018,802
224000,Powiat ząbkowicki,2019,802
224000,Powiat ząbkowicki,2020,802
224000,Powiat ząbkowicki,2021,802
224000,Powiat ząbkowicki,2022,802
224000,Powiat ząbkowicki,2023,802
224000,Powiat ząbkowicki,2024,802
225000,Powiat zgorzelecki,2013,839
225000,Powiat zgorzelecki,2014,839
225000,Powiat zgorzelecki,2015,839
225000,Powiat zgorzelecki,2016,839
225000,Powiat zgorzelecki,2017,839
225000,Powiat zgorzelecki,2018,839
225000,Powiat zgorzelecki,2019,839
225000,Powiat zgorzelecki,2020,839
225000,Powiat zgorzelecki,2021,839
225000,Powiat zgorzelecki,2022,839
225000,Powiat zgorzelecki,2023,839
225000,Powiat zgorzelecki,2024,839
226000,Powiat złotoryjski,2013,576
226000,Powiat złotoryjski,2014,576
226000,Powiat złotoryjski,2015,576
226000,Powiat złotoryjski,2016,576
226000,Powiat złotoryjski,2017,576
226000,Powiat złotoryjski,2018,576
226000,Powiat złotoryjski,2019,576
226000,Powiat złotoryjski,2020,576
226000,Powiat złotoryjski,2021,576
226000,Powiat złotoryjski,2022,576
226000,Powiat złotoryjski,2023,576
226000,Powiat złotoryjski,2024,576
261000,Powiat m. Jelenia Góra,2013,109
261000,Powiat m. Jelenia Góra,2014,109
261000,Powiat m. Jelenia Góra,2015,109
261000,Powiat m. Jelenia Góra,2016,109
261000,Powiat m. Jelenia Góra,2017,109
261000,Powiat m. Jelenia Góra,2018,109
261000,Powiat m. Jelenia Góra,2019,109
261000,Powiat m. Jelenia Góra,2020,109
261000,Powiat m. Jelenia Góra,2021,109
261000,Powiat m. Jelenia Góra,2022,109
261000,Powiat m. Jelenia Góra,2023,109
261000,Powiat m. Jelenia Góra,2024,109
262000,Powiat m. Legnica,2013,56
262000,Powiat m. Legnica,2014,56
262000,Powiat m. Legnica,2015,56
262000,Powiat m. Legnica,2016,56
262000,Powiat m. Legnica,2017,56
262000,Powiat m. Legnica,2018,56
262000,Powiat m. Legnica,2019,56
262000,Powiat m. Legnica,2020,56
262000,Powiat m. Legnica,2021,56
262000,Powiat m. Legnica,2022,56
262000,Powiat m. Legnica,2023,56
262000,Powiat m. Legnica,2024,56
264000,Powiat m. Wrocław,2013,293
264000,Powiat m. Wrocław,2014,293
264000,Powiat m. Wrocław,2015,293
264000,Powiat m. Wrocław,2016,293
264000,Powiat m. Wrocław,2017,293
264000,Powiat m. Wrocław,2018,293
264000,Powiat m. Wrocław,2019,293
264000,Powiat m. Wrocław,2020,293
264000,Powiat m. Wrocław,2021,293
264000,Powiat m. Wrocław,2022,293
264000,Powiat m. Wrocław,2023,293
264000,Powiat m. Wrocław,2024,293
265000,Powiat m. Wałbrzych od 2013,2013,85
265000,Powiat m. Wałbrzych od 2013,2014,85
265000,Powiat m. Wałbrzych od 2013,2015,85
265000,Powiat m. Wałbrzych od 2013,2016,85
265000,Powiat m. Wałbrzych od 2013,2017,85
265000,Powiat m. Wałbrzych od 2013,2018,85
265000,Powiat m. Wałbrzych od 2013,2019,85
265000,Powiat m. Wałbrzych od 2013,2020,85
265000,Powiat m. Wałbrzych od 2013,2021,85
265000,Powiat m. Wałbrzych od 2013,2022,85
265000,Powiat m. Wałbrzych od 2013,2023,85
265000,Powiat m. Wałbrzych od 2013,2024,85
401000,Powiat aleksandrowski,2013,475
401000,Powiat aleksandrowski,2014,475
401000,Powiat aleksandrowski,2015,475
401000,Powiat aleksandrowski,2016,475
401000,Powiat aleksandrowski,2017,475
401000,Powiat aleksandrowski,2018,475
401000,Powiat aleksandrowski,2019,475
401000,Powiat aleksandrowski,2020,475
401000,Powiat aleksandrowski,2021,475
401000,Powiat aleksandrowski,2022,475
401000,Powiat aleksandrowski,2023,475
401000,Powiat aleksandrowski,2024,475
402000,Powiat brodnicki,2013,1040
402000,Powiat brodnicki,2014,1040
402000,Powiat brodnicki,2015,1040
402000,Powiat brodnicki,2016,1040
402000,Powiat brodnicki,2017,1040
402000,Powiat brodnicki,2018,1040
402000,Powiat brodnicki,2019,1040
402000,Powiat brodnicki,2020,1040
402000,Powiat brodnicki,2021,1040
402000,Powiat brodnicki,2022,1040
402000,Powiat brodnicki,2023,1040
402000,Powiat brodnicki,2024,1040
403000,Powiat bydgoski,2013,1395
403000,Powiat bydgoski,2014,1395
403000,Powiat bydgoski,2015,1395
403000,Powiat bydgoski,2016,1395
403000,Powiat bydgoski,2017,1395
403000,Powiat bydgoski,2018,1395
403000,Powiat bydgoski,2019,1394
403000,Powiat bydgoski,2020,1394
403000,Powiat bydgoski,2021,1394
403000,Powiat bydgoski,2022,1394
403000,Powiat bydgoski,2023,1394
403000,Powiat bydgoski,2024,1394
404000,Powiat chełmiński,2013,527
404000,Powiat chełmiński,2014,527
404000,Powiat chełmiński,2015,527
404000,Powiat chełmiński,2016,527
404000,Powiat chełmiński,2017,527
404000,Powiat chełmiński,2018,527
404000,Powiat chełmiński,2019,527
404000,Powiat chełmiński,2020,527
404000,Powiat chełmiński,2021,527
404000,Powiat chełmiński,2022,527
404000,Powiat chełmiński,2023,527
404000,Powiat chełmiński,2024,527
405000,Powiat golubsko-dobrzyński,2013,613
405000,Powiat golubsko-dobrzyński,2014,613
405000,Powiat golubsko-dobrzyński,2015,613
405000,Powiat golubsko-dobrzyński,2016,613
405000,Powiat golubsko-dobrzyński,2017,613
405000,Powiat golubsko-dobrzyński,2018,613
405000,Powiat golubsko-dobrzyński,2019,613
405000,Powiat golubsko-dobrzyński,2020,613
405000,Powiat golubsko-dobrzyński,2021,613
405000,Powiat golubsko-dobrzyński,2022,613
405000,Powiat golubsko-dobrzyński,2023,613
405000,Powiat golubsko-dobrzyński,2024,613
406000,Powiat grudziądzki,2013,728
406000,Powiat grudziądzki,2014,728
406000,Powiat grudziądzki,2015,728
406000,Powiat grudziądzki,2016,728
406000,Powiat grudziądzki,2017,728
406000,Powiat grudziądzki,2018,728
406000,Powiat grudziądzki,2019,728
406000,Powiat grudziądzki,2020,728
406000,Powiat grudziądzki,2021,728
406000,Powiat grudziądzki,2022,729
406000,Powiat grudziądzki,2023,729
406000,Powiat grudziądzki,2024,729
407000,Powiat inowrocławski,2013,1225
407000,Powiat inowrocławski,2014,1225
407000,Powiat inowrocławski,2015,1225
407000,Powiat inowrocławski,2016,1225
407000,Powiat inowrocławski,2017,1225
407000,Powiat inowrocławski,2018,1225
407000,Powiat inowrocławski,2019,1225
407000,Powiat inowrocławski,2020,1225
407000,Powiat inowrocławski,2021,1225
407000,Powiat inowrocławski,2022,1225
407000,Powiat inowrocławski,2023,1225
407000,Powiat inowrocławski,2024,1225
408000,Powiat lipnowski,2013,1016
408000,Powiat lipnowski,2014,1016
408000,Powiat lipnowski,2015,1016
408000,Powiat lipnowski,2016,1016
408000,Powiat lipnowski,2017,1016
408000,Powiat lipnowski,2018,1016
408000,Powiat lipnowski,2019,1016
408000,Powiat lipnowski,2020,1016
408000,Powiat lipnowski,2021,1016
408000,Powiat lipnowski,2022,1017
408000,Powiat lipnowski,2023,1016
408000,Powiat lipnowski,2024,1016
409000,Powiat mogileński,2013,675
409000,Powiat mogileński,2014,675
409000,Powiat mogileński,2015,675
409000,Powiat mogileński,2016,675
409000,Powiat mogileński,2017,675
409000,Powiat mogileński,2018,675
409000,Powiat mogileński,2019,675
409000,Powiat mogileński,2020,675
409000,Powiat mogileński,2021,675
409000,Powiat mogileński,2022,675
409000,Powiat mogileński,2023,675
409000,Powiat mogileński,2024,675
410000,Powiat nakielski,2013,1120
410000,Powiat nakielski,2014,1120
410000,Powiat nakielski,2015,1120
410000,Powiat nakielski,2016,1120
410000,Powiat nakielski,2017,1120
410000,Powiat nakielski,2018,1120
410000,Powiat nakielski,2019,1120
410000,Powiat nakielski,2020,1120
410000,Powiat nakielski,2021,1120
410000,Powiat nakielski,2022,1120
410000,Powiat nakielski,2023,1120
410000,Powiat nakielski,2024,1120
411000,Powiat radziejowski,2013,607
411000,Powiat radziejowski,2014,607
411000,Powiat radziejowski,2015,607
411000,Powiat radziejowski,2016,607
411000,Powiat radziejowski,2017,607
411000,Powiat radziejowski,2018,607
411000,Powiat radziejowski,2019,607
411000,Powiat radziejowski,2020,607
411000,Powiat radziejowski,2021,607
411000,Powiat radziejowski,2022,607
411000,Powiat radziejowski,2023,607
411000,Powiat radziejowski,2024,607
412000,Powiat rypiński,2013,586
412000,Powiat rypiński,2014,586
412000,Powiat rypiński,2015,586
412000,Powiat rypiński,2016,586
412000,Powiat rypiński,2017,586
412000,Powiat rypiński,2018,586
412000,Powiat rypiński,2019,586
412000,Powiat rypiński,2020,586
412000,Powiat rypiński,2021,586
412000,Powiat rypiński,2022,587
412000,Powiat rypiński,2023,587
412000,Powiat rypiński,2024,587
413000,Powiat sępoleński,2013,791
413000,Powiat sępoleński,2014,791
413000,Powiat sępoleński,2015,791
413000,Powiat sępoleński,2016,791
413000,Powiat sępoleński,2017,791
413000,Powiat sępoleński,2018,791
413000,Powiat sępoleński,2019,791
413000,Powiat sępoleński,2020,791
413000,Powiat sępoleński,2021,791
413000,Powiat sępoleński,2022,791
413000,Powiat sępoleński,2023,791
413000,Powiat sępoleński,2024,791
414000,Powiat świecki,2013,1474
414000,Powiat świecki,2014,1474
414000,Powiat świecki,2015,1474
414000,Powiat świecki,2016,1474
414000,Powiat świecki,2017,1474
414000,Powiat świecki,2018,1474
414000,Powiat świecki,2019,1474
414000,Powiat świecki,2020,1474
414000,Powiat świecki,2021,1474
414000,Powiat świecki,2022,1474
414000,Powiat świecki,2023,1474
414000,Powiat świecki,2024,1474
415000,Powiat toruński,2013,1230
415000,Powiat toruński,2014,1230
415000,Powiat toruński,2015,1230
415000,Powiat toruński,2016,1230
415000,Powiat toruński,2017,1230
415000,Powiat toruński,2018,1230
415000,Powiat toruński,2019,1230
415000,Powiat toruński,2020,1230
415000,Powiat toruński,2021,1230
415000,Powiat toruński,2022,1230
415000,Powiat toruński,2023,1230
415000,Powiat toruński,2024,1230
416000,Powiat tucholski,2013,1075
416000,Powiat tucholski,2014,1075
416000,Powiat tucholski,2015,1075
416000,Powiat tucholski,2016,1075
416000,Powiat tucholski,2017,1075
416000,Powiat tucholski,2018,1075
416000,Powiat tucholski,2019,1075
416000,Powiat tucholski,2020,1075
416000,Powiat tucholski,2021,1075
416000,Powiat tucholski,2022,1075
416000,Powiat tucholski,2023,1075
416000,Powiat tucholski,2024,1075
417000,Powiat wąbrzeski,2013,502
417000,Powiat wąbrzeski,2014,502
417000,Powiat wąbrzeski,2015,502
417000,Powiat wąbrzeski,2016,502
417000,Powiat wąbrzeski,2017,502
417000,Powiat wąbrzeski,2018,502
417000,Powiat wąbrzeski,2019,502
417000,Powiat wąbrzeski,2020,502
417000,Powiat wąbrzeski,2021,502
417000,Powiat wąbrzeski,2022,501
417000,Powiat wąbrzeski,2023,501
417000,Powiat wąbrzeski,2024,501
418000,Powiat włocławski,2013,1474
418000,Powiat włocławski,2014,1474
418000,Powiat włocławski,2015,1474
418000,Powiat włocławski,2016,1474
418000,Powiat włocławski,2017,1474
418000,Powiat włocławski,2018,1474
418000,Powiat włocławski,2019,1474
418000,Powiat włocławski,2020,1474
418000,Powiat włocławski,2021,1473
418000,Powiat włocławski,2022,1472
418000,Powiat włocławski,2023,1472
418000,Powiat włocławski,2024,1472
419000,Powiat żniński,2013,985
419000,Powiat żniński,2014,985
419000,Powiat żniński,2015,985
419000,Powiat żniński,2016,985
419000,Powiat żniński,2017,985
419000,Powiat żniński,2018,985
419000,Powiat żniński,2019,985
419000,Powiat żniński,2020,985
419000,Powiat żniński,2021,985
419000,Powiat żniński,2022,985
419000,Powiat żniński,2023,985
419000,Powiat żniński,2024,985
461000,Powiat m. Bydgoszcz,2013,176
461000,Powiat m. Bydgoszcz,2014,176
461000,Powiat m. Bydgoszcz,2015,176
461000,Powiat m. Bydgoszcz,2016,176
461000,Powiat m. Bydgoszcz,2017,176
461000,Powiat m. Bydgoszcz,2018,176
461000,Powiat m. Bydgoszcz,2019,176
461000,Powiat m. Bydgoszcz,2020,176
461000,Powiat m. Bydgoszcz,2021,176
461000,Powiat m. Bydgoszcz,2022,176
461000,Powiat m. Bydgoszcz,2023,176
461000,Powiat m. Bydgoszcz,2024,176
462000,Powiat m. Grudziądz,2013,58
462000,Powiat m. Grudziądz,2014,58
462000,Powiat m. Grudziądz,2015,58
462000,Powiat m. Grudziądz,2016,58
462000,Powiat m. Grudziądz,2017,58
462000,Powiat m. Grudziądz,2018,58
462000,Powiat m. Grudziądz,2019,58
462000,Powiat m. Grudziądz,2020,58
462000,Powiat m. Grudziądz,2021,58
462000,Powiat m. Grudziądz,2022,58
462000,Powiat m. Grudziądz,2023,58
462000,Powiat m. Grudziądz,2024,58
463000,Powiat m. Toruń,2013,116
463000,Powiat m. Toruń,2014,116
463000,Powiat m. Toruń,2015,116
463000,Powiat m. Toruń,2016,116
463000,Powiat m. Toruń,2017,116
463000,Powiat m. Toruń,2018,116
463000,Powiat m. Toruń,2019,116
463000,Powiat m. Toruń,2020,116
463000,Powiat m. Toruń,2021,116
463000,Powiat m. Toruń,2022,116
463000,Powiat m. Toruń,2023,116
463000,Powiat m. Toruń,2024,116
464000,Powiat m. Włocławek,2013,84
464000,Powiat m. Włocławek,2014,84
464000,Powiat m. Włocławek,2015,84
464000,Powiat m. Włocławek,2016,84
464000,Powiat m. Włocławek,2017,84
464000,Powiat m. Włocławek,2018,84
464000,Powiat m. Włocławek,2019,84
464000,Powiat m. Włocławek,2020,84
464000,Powiat m. Włocławek,2021,85
464000,Powiat m. Włocławek,2022,85
464000,Powiat m. Włocławek,2023,85
464000,Powiat m. Włocławek,2024,85
601000,Powiat bialski,2013,2755
601000,Powiat bialski,2014,2755
601000,Powiat bialski,2015,2755
601000,Powiat bialski,2016,2755
601000,Powiat bialski,2017,2755
601000,Powiat bialski,2018,2755
601000,Powiat bialski,2019,2754
601000,Powiat bialski,2020,2754
601000,Powiat bialski,2021,2754
601000,Powiat bialski,2022,2754
601000,Powiat bialski,2023,2754
601000,Powiat bialski,2024,2754
602000,Powiat biłgorajski,2013,1681
602000,Powiat biłgorajski,2014,1681
602000,Powiat biłgorajski,2015,1681
602000,Powiat biłgorajski,2016,1681
602000,Powiat biłgorajski,2017,1681
602000,Powiat biłgorajski,2018,1681
602000,Powiat biłgorajski,2019,1681
602000,Powiat biłgorajski,2020,1681
602000,Powiat biłgorajski,2021,1681
602000,Powiat biłgorajski,2022,1681
602000,Powiat biłgorajski,2023,1681
602000,Powiat biłgorajski,2024,1681
603000,Powiat chełmski,2013,1887
603000,Powiat chełmski,2014,1887
603000,Powiat chełmski,2015,1887
603000,Powiat chełmski,2016,1887
603000,Powiat chełmski,2017,1887
603000,Powiat chełmski,2018,1887
603000,Powiat chełmski,2019,1886
603000,Powiat chełmski,2020,1886
603000,Powiat chełmski,2021,1886
603000,Powiat chełmski,2022,1886
603000,Powiat chełmski,2023,1881
603000,Powiat chełmski,2024,1881
604000,Powiat hrubieszowski,2013,1268
604000,Powiat hrubieszowski,2014,1268
604000,Powiat hrubieszowski,2015,1268
604000,Powiat hrubieszowski,2016,1268
604000,Powiat hrubieszowski,2017,1268
604000,Powiat hrubieszowski,2018,1268
604000,Powiat hrubieszowski,2019,1268
604000,Powiat hrubieszowski,2020,1268
604000,Powiat hrubieszowski,2021,1268
604000,Powiat hrubieszowski,2022,1270
604000,Powiat hrubieszowski,2023,1270
604000,Powiat hrubieszowski,2024,1270
605000,Powiat janowski,2013,875
605000,Powiat janowski,2014,875
605000,Powiat janowski,2015,875
605000,Powiat janowski,2016,875
605000,Powiat janowski,2017,875
605000,Powiat janowski,2018,875
605000,Powiat janowski,2019,876
605000,Powiat janowski,2020,876
605000,Powiat janowski,2021,876
605000,Powiat janowski,2022,875
605000,Powiat janowski,2023,876
605000,Powiat janowski,2024,876
606000,Powiat krasnostawski,2013,1031
606000,Powiat krasnostawski,2014,1031
606000,Powiat krasnostawski,2015,1031
606000,Powiat krasnostawski,2016,1031
606000,Powiat krasnostawski,2017,1031
606000,Powiat krasnostawski,2018,1031
606000,Powiat krasnostawski,2019,1032
606000,Powiat krasnostawski,2020,1032
606000,Powiat krasnostawski,2021,1032
606000,Powiat krasnostawski,2022,1032
606000,Powiat krasnostawski,2023,1032
606000,Powiat krasnostawski,2024,1032
607000,Powiat kraśnicki,2013,1005
607000,Powiat kraśnicki,2014,1005
607000,Powiat kraśnicki,2015,1005
607000,Powiat kraśnicki,2016,1005
607000,Powiat kraśnicki,2017,1005
607000,Powiat kraśnicki,2018,1005
607000,Powiat kraśnicki,2019,1005
607000,Powiat kraśnicki,2020,1005
607000,Powiat kraśnicki,2021,1005
607000,Powiat kraśnicki,2022,1005
607000,Powiat kraśnicki,2023,1005
607000,Powiat kraśnicki,2024,1005
608000,Powiat lubartowski,2013,1289
608000,Powiat lubartowski,2014,1289
608000,Powiat lubartowski,2015,1289
608000,Powiat lubartowski,2016,1289
608000,Powiat lubartowski,2017,1289
608000,Powiat lubartowski,2018,1289
608000,Powiat lubartowski,2019,1289
608000,Powiat lubartowski,2020,1289
608000,Powiat lubartowski,2021,1289
608000,Powiat lubartowski,2022,1289
608000,Powiat lubartowski,2023,1289
608000,Powiat lubartowski,2024,1289
609000,Powiat lubelski,2013,1680
609000,Powiat lubelski,2014,1680
609000,Powiat lubelski,2015,1680
609000,Powiat lubelski,2016,1680
609000,Powiat lubelski,2017,1680
609000,Powiat lubelski,2018,1680
609000,Powiat lubelski,2019,1680
609000,Powiat lubelski,2020,1680
609000,Powiat lubelski,2021,1680
609000,Powiat lubelski,2022,1680
609000,Powiat lubelski,2023,1680
