powiat_code,powiat_name,year,total_population
0604000,Powiat hrubieszowski,2022,57594
0604000,Powiat hrubieszowski,2023,56783
0604000,Powiat hrubieszowski,2024,55911
0605000,Powiat janowski,2013,47296
0605000,Powiat janowski,2014,47106
0605000,Powiat janowski,2015,46895
0605000,Powiat janowski,2016,46596
0605000,Powiat janowski,2017,46306
0605000,Powiat janowski,2018,46057
0605000,Powiat janowski,2019,45709
0605000,Powiat janowski,2020,44159
0605000,Powiat janowski,2021,43638
0605000,Powiat janowski,2022,43188
0605000,Powiat janowski,2023,42796
0605000,Powiat janowski,2024,42260
0606000,Powiat krasnostawski,2013,66559
0606000,Powiat krasnostawski,2014,65991
0606000,Powiat krasnostawski,2015,65422
0606000,Powiat krasnostawski,2016,64921
0606000,Powiat krasnostawski,2017,64432
0606000,Powiat krasnostawski,2018,63925
0606000,Powiat krasnostawski,2019,63258
0606000,Powiat krasnostawski,2020,61228
0606000,Powiat krasnostawski,2021,60269
0606000,Powiat krasnostawski,2022,59754
0606000,Powiat krasnostawski,2023,59041
0606000,Powiat krasnostawski,2024,58307
0607000,Powiat kraśnicki,2013,98749
0607000,Powiat kraśnicki,2014,98182
0607000,Powiat kraśnicki,2015,97569
0607000,Powiat kraśnicki,2016,97069
0607000,Powiat kraśnicki,2017,96574
0607000,Powiat kraśnicki,2018,96043
0607000,Powiat kraśnicki,2019,95348
0607000,Powiat kraśnicki,2020,92147
0607000,Powiat kraśnicki,2021,91004
0607000,Powiat kraśnicki,2022,90085
0607000,Powiat kraśnicki,2023,89215
0607000,Powiat kraśnicki,2024,88198
0608000,Powiat lubartowski,2013,90065
0608000,Powiat lubartowski,2014,89749
0608000,Powiat lubartowski,2015,89502
0608000,Powiat lubartowski,2016,89326
0608000,Powiat lubartowski,2017,89040
0608000,Powiat lubartowski,2018,88789
0608000,Powiat lubartowski,2019,88352
0608000,Powiat lubartowski,2020,85950
0608000,Powiat lubartowski,2021,85146
0608000,Powiat lubartowski,2022,84578
0608000,Powiat lubartowski,2023,83975
0608000,Powiat lubartowski,2024,83385
0609000,Powiat lubelski,2013,149481
0609000,Powiat lubelski,2014,150359
0609000,Powiat lubelski,2015,151178
0609000,Powiat lubelski,2016,152253
0609000,Powiat lubelski,2017,153380
0609000,Powiat lubelski,2018,154387
0609000,Powiat lubelski,2019,155566
0609000,Powiat lubelski,2020,161433
0609000,Powiat lubelski,2021,162129
0609000,Powiat lubelski,2022,163209
0609000,Powiat lubelski,2023,164469
0609000,Powiat lubelski,2024,165359
0610000,Powiat łęczyński,2013,57587
0610000,Powiat łęczyński,2014,57544
0610000,Powiat łęczyński,2015,57401
0610000,Powiat łęczyński,2016,57420
0610000,Powiat łęczyński,2017,57461
0610000,Powiat łęczyński,2018,57457
0610000,Powiat łęczyński,2019,57331
0610000,Powiat łęczyński,2020,56442
0610000,Powiat łęczyński,2021,56162
0610000,Powiat łęczyński,2022,55926
0610000,Powiat łęczyński,2023,55721
0610000,Powiat łęczyński,2024,55531
0611000,Powiat łukowski,2013,109325
0611000,Powiat łukowski,2014,108911
0611000,Powiat łukowski,2015,108597
0611000,Powiat łukowski,2016,108299
0611000,Powiat łukowski,2017,107896
0611000,Powiat łukowski,2018,107449
0611000,Powiat łukowski,2019,106816
0611000,Powiat łukowski,2020,102781
0611000,Powiat łukowski,2021,102121
0611000,Powiat łukowski,2022,101536
0611000,Powiat łukowski,2023,100959
0611000,Powiat łukowski,2024,100230
0612000,Powiat opolski,2013,61803
0612000,Powiat opolski,2014,61542
0612000,Powiat opolski,2015,60964
0612000,Powiat opolski,2016,60586
0612000,Powiat opolski,2017,60266
0612000,Powiat opolski,2018,59726
0612000,Powiat opolski,2019,59208
0612000,Powiat opolski,2020,57375
0612000,Powiat opolski,2021,56726
0612000,Powiat opolski,2022,56163
0612000,Powiat opolski,2023,55650
0612000,Powiat opolski,2024,55078
0613000,Powiat parczewski,2013,36044
0613000,Powiat parczewski,2014,35810
0613000,Powiat parczewski,2015,35628
0613000,Powiat parczewski,2016,35441
0613000,Powiat parczewski,2017,35140
0613000,Powiat parczewski,2018,34954
0613000,Powiat parczewski,2019,34711
0613000,Powiat parczewski,2020,33491
0613000,Powiat parczewski,2021,32934
0613000,Powiat parczewski,2022,32608
0613000,Powiat parczewski,2023,32223
0613000,Powiat parczewski,2024,31832
0614000,Powiat puławski,2013,116206
0614000,Powiat puławski,2014,115777
0614000,Powiat puławski,2015,115206
0614000,Powiat puławski,2016,114722
0614000,Powiat puławski,2017,114198
0614000,Powiat puławski,2018,113762
0614000,Powiat puławski,2019,113173
0614000,Powiat puławski,2020,109913
0614000,Powiat puławski,2021,108699
0614000,Powiat puławski,2022,107914
0614000,Powiat puławski,2023,107020
0614000,Powiat puławski,2024,106181
0615000,Powiat radzyński,2013,60870
0615000,Powiat radzyński,2014,60606
0615000,Powiat radzyński,2015,60287
0615000,Powiat radzyński,2016,59986
0615000,Powiat radzyński,2017,59640
0615000,Powiat radzyński,2018,59278
0615000,Powiat radzyński,2019,58858
0615000,Powiat radzyński,2020,56597
0615000,Powiat radzyński,2021,55896
0615000,Powiat radzyński,2022,55493
0615000,Powiat radzyński,2023,55021
0615000,Powiat radzyński,2024,54531
0616000,Powiat rycki,2013,58080
0616000,Powiat rycki,2014,57724
0616000,Powiat rycki,2015,57388
0616000,Powiat rycki,2016,57005
0616000,Powiat rycki,2017,56765
0616000,Powiat rycki,2018,56166
0616000,Powiat rycki,2019,55988
0616000,Powiat rycki,2020,53152
0616000,Powiat rycki,2021,52486
0616000,Powiat rycki,2022,52021
0616000,Powiat rycki,2023,51557
0616000,Powiat rycki,2024,50898
0617000,Powiat świdnicki,2013,72960
0617000,Powiat świdnicki,2014,72750
0617000,Powiat świdnicki,2015,72642
0617000,Powiat świdnicki,2016,72495
0617000,Powiat świdnicki,2017,72412
0617000,Powiat świdnicki,2018,72039
0617000,Powiat świdnicki,2019,71840
0617000,Powiat świdnicki,2020,70777
0617000,Powiat świdnicki,2021,70125
0617000,Powiat świdnicki,2022,69586
0617000,Powiat świdnicki,2023,69274
0617000,Powiat świdnicki,2024,68991
0618000,Powiat tomaszowski,2013,86936
0618000,Powiat tomaszowski,2014,86385
0618000,Powiat tomaszowski,2015,85705
0618000,Powiat tomaszowski,2016,85105
0618000,Powiat tomaszowski,2017,84429
0618000,Powiat tomaszowski,2018,83715
0618000,Powiat tomaszowski,2019,82762
0618000,Powiat tomaszowski,2020,79909
0618000,Powiat tomaszowski,2021,78805
0618000,Powiat tomaszowski,2022,77963
0618000,Powiat tomaszowski,2023,77016
0618000,Powiat tomaszowski,2024,76155
0619000,Powiat włodawski,2013,39567
0619000,Powiat włodawski,2014,39457
0619000,Powiat włodawski,2015,39280
0619000,Powiat włodawski,2016,39084
0619000,Powiat włodawski,2017,38853
0619000,Powiat włodawski,2018,38668
0619000,Powiat włodawski,2019,38353
0619000,Powiat włodawski,2020,36662
0619000,Powiat włodawski,2021,36169
0619000,Powiat włodawski,2022,35802
0619000,Powiat włodawski,2023,35399
0619000,Powiat włodawski,2024,34989
0620000,Powiat zamojski,2013,109198
0620000,Powiat zamojski,2014,108777
0620000,Powiat zamojski,2015,108393
0620000,Powiat zamojski,2016,107928
0620000,Powiat zamojski,2017,107565
0620000,Powiat zamojski,2018,106935
0620000,Powiat zamojski,2019,106122
0620000,Powiat zamojski,2020,103183
0620000,Powiat zamojski,2021,102181
0620000,Powiat zamojski,2022,101388
0620000,Powiat zamojski,2023,100753
0620000,Powiat zamojski,2024,100017
0661000,Powiat m. Biała Podlaska,2013,57658
0661000,Powiat m. Biała Podlaska,2014,57471
0661000,Powiat m. Biała Podlaska,2015,57414
0661000,Powiat m. Biała Podlaska,2016,57303
0661000,Powiat m. Biała Podlaska,2017,57545
0661000,Powiat m. Biała Podlaska,2018,57352
0661000,Powiat m. Biała Podlaska,2019,57170
0661000,Powiat m. Biała Podlaska,2020,55532
0661000,Powiat m. Biała Podlaska,2021,55100
0661000,Powiat m. Biała Podlaska,2022,54768
0661000,Powiat m. Biała Podlaska,2023,54453
0661000,Powiat m. Biała Podlaska,2024,53888
0662000,Powiat m. Chełm,2013,65481
0662000,Powiat m. Chełm,2014,64855
0662000,Powiat m. Chełm,2015,64270
0662000,Powiat m. Chełm,2016,63734
0662000,Powiat m. Chełm,2017,63333
0662000,Powiat m. Chełm,2018,62670
0662000,Powiat m. Chełm,2019,61932
0662000,Powiat m. Chełm,2020,59711
0662000,Powiat m. Chełm,2021,58805
0662000,Powiat m. Chełm,2022,57933
0662000,Powiat m. Chełm,2023,57214
0662000,Powiat m. Chełm,2024,56434
0663000,Powiat m. Lublin,2013,343598
0663000,Powiat m. Lublin,2014,341722
0663000,Powiat m. Lublin,2015,340727
0663000,Powiat m. Lublin,2016,340466
0663000,Powiat m. Lublin,2017,339850
0663000,Powiat m. Lublin,2018,339682
0663000,Powiat m. Lublin,2019,339784
0663000,Powiat m. Lublin,2020,335114
0663000,Powiat m. Lublin,2021,332852
0663000,Powiat m. Lublin,2022,331243
0663000,Powiat m. Lublin,2023,329565
0663000,Powiat m. Lublin,2024,328305
0664000,Powiat m. Zamość,2013,65255
0664000,Powiat m. Zamość,2014,65055
0664000,Powiat m. Zamość,2015,64788
0664000,Powiat m. Zamość,2016,64648
0664000,Powiat m. Zamość,2017,64354
0664000,Powiat m. Zamość,2018,63813
0664000,Powiat m. Zamość,2019,63437
0664000,Powiat m. Zamość,2020,60375
0664000,Powiat m. Zamość,2021,59603
0664000,Powiat m. Zamość,2022,58942
0664000,Powiat m. Zamość,2023,58231
0664000,Powiat m. Zamość,2024,57516
0801000,Powiat gorzowski,2013,70376
0801000,Powiat gorzowski,2014,70791
0801000,Powiat gorzowski,2015,70929
0801000,Powiat gorzowski,2016,71234
0801000,Powiat gorzowski,2017,71438
0801000,Powiat gorzowski,2018,71549
0801000,Powiat gorzowski,2019,71836
0801000,Powiat gorzowski,2020,72472
0801000,Powiat gorzowski,2021,72905
0801000,Powiat gorzowski,2022,73480
0801000,Powiat gorzowski,2023,73897
0801000,Powiat gorzowski,2024,74079
0802000,Powiat krośnieński,2013,56627
0802000,Powiat krośnieński,2014,56235
0802000,Powiat krośnieński,2015,55943
0802000,Powiat krośnieński,2016,55759
0802000,Powiat krośnieński,2017,55512
0802000,Powiat krośnieński,2018,55245
0802000,Powiat krośnieński,2019,54829
0802000,Powiat krośnieński,2020,53918
0802000,Powiat krośnieński,2021,53460
0802000,Powiat krośnieński,2022,53105
0802000,Powiat krośnieński,2023,52717
0802000,Powiat krośnieński,2024,52187
0803000,Powiat międzyrzecki,2013,58697
0803000,Powiat międzyrzecki,2014,58640
0803000,Powiat międzyrzecki,2015,58496
0803000,Powiat międzyrzecki,2016,58397
0803000,Powiat międzyrzecki,2017,58249
0803000,Powiat międzyrzecki,2018,58024
0803000,Powiat międzyrzecki,2019,57565
0803000,Powiat międzyrzecki,2020,56213
0803000,Powiat międzyrzecki,2021,55678
0803000,Powiat międzyrzecki,2022,55357
0803000,Powiat międzyrzecki,2023,54839
0803000,Powiat międzyrzecki,2024,54439
0804000,Powiat nowosolski,2013,87727
0804000,Powiat nowosolski,2014,87524
0804000,Powiat nowosolski,2015,87339
0804000,Powiat nowosolski,2016,87127
0804000,Powiat nowosolski,2017,86949
0804000,Powiat nowosolski,2018,86634
0804000,Powiat nowosolski,2019,86156
0804000,Powiat nowosolski,2020,83601
0804000,Powiat nowosolski,2021,83014
0804000,Powiat nowosolski,2022,82619
0804000,Powiat nowosolski,2023,82281
0804000,Powiat nowosolski,2024,81809
0805000,Powiat słubicki,2013,47318
0805000,Powiat słubicki,2014,47278
0805000,Powiat słubicki,2015,47275
0805000,Powiat słubicki,2016,47093
0805000,Powiat słubicki,2017,47068
0805000,Powiat słubicki,2018,47101
0805000,Powiat słubicki,2019,46929
0805000,Powiat słubicki,2020,46429
0805000,Powiat słubicki,2021,46114
0805000,Powiat słubicki,2022,45965
0805000,Powiat słubicki,2023,45854
0805000,Powiat słubicki,2024,45679
0806000,Powiat strzelecko-drezdenecki,2013,50418
0806000,Powiat strzelecko-drezdenecki,2014,50212
0806000,Powiat strzelecko-drezdenecki,2015,50061
0806000,Powiat strzelecko-drezdenecki,2016,49842
0806000,Powiat strzelecko-drezdenecki,2017,49701
0806000,Powiat strzelecko-drezdenecki,2018,49366
0806000,Powiat strzelecko-drezdenecki,2019,49009
0806000,Powiat strzelecko-drezdenecki,2020,47891
0806000,Powiat strzelecko-drezdenecki,2021,47436
0806000,Powiat strzelecko-drezdenecki,2022,47002
0806000,Powiat strzelecko-drezdenecki,2023,46658
0806000,Powiat strzelecko-drezdenecki,2024,46204
0807000,Powiat sulęciński,2013,35768
0807000,Powiat sulęciński,2014,35761
0807000,Powiat sulęciński,2015,35596
0807000,Powiat sulęciński,2016,35409
0807000,Powiat sulęciński,2017,35351
0807000,Powiat sulęciński,2018,35297
0807000,Powiat sulęciński,2019,35193
0807000,Powiat sulęciński,2020,34392
0807000,Powiat sulęciński,2021,34002
0807000,Powiat sulęciński,2022,33771
0807000,Powiat sulęciński,2023,33495
0807000,Powiat sulęciński,2024,33191
0808000,Powiat świebodziński,2013,56546
0808000,Powiat świebodziński,2014,56415
0808000,Powiat świebodziński,2015,56290
0808000,Powiat świebodziński,2016,56204
0808000,Powiat świebodziński,2017,56095
0808000,Powiat świebodziński,2018,55840
0808000,Powiat świebodziński,2019,55790
0808000,Powiat świebodziński,2020,54943
0808000,Powiat świebodziński,2021,54673
0808000,Powiat świebodziński,2022,54268
0808000,Powiat świebodziński,2023,53961
0808000,Powiat świebodziński,2024,53609
0809000,Powiat zielonogórski,2013,94919
0809000,Powiat zielonogórski,2014,94934
0809000,Powiat zielonogórski,2015,75219
0809000,Powiat zielonogórski,2016,75314
0809000,Powiat zielonogórski,2017,75558
0809000,Powiat zielonogórski,2018,75750
0809000,Powiat zielonogórski,2019,75559
0809000,Powiat zielonogórski,2020,75145
0809000,Powiat zielonogórski,2021,74898
0809000,Powiat zielonogórski,2022,74967
0809000,Powiat zielonogórski,2023,75077
0809000,Powiat zielonogórski,2024,74754
0810000,Powiat żagański,2013,81803
0810000,Powiat żagański,2014,81462
0810000,Powiat żagański,2015,80997
0810000,Powiat żagański,2016,80633
0810000,Powiat żagański,2017,80114
0810000,Powiat żagański,2018,79583
0810000,Powiat żagański,2019,78953
0810000,Powiat żagański,2020,76022
0810000,Powiat żagański,2021,75194
0810000,Powiat żagański,2022,74390
0810000,Powiat żagański,2023,73604
0810000,Powiat żagański,2024,72933
0811000,Powiat żarski,2013,99088
0811000,Powiat żarski,2014,98625
0811000,Powiat żarski,2015,98160
0811000,Powiat żarski,2016,97783
0811000,Powiat żarski,2017,97487
0811000,Powiat żarski,2018,96876
0811000,Powiat żarski,2019,96111
0811000,Powiat żarski,2020,93662
0811000,Powiat żarski,2021,92752
0811000,Powiat żarski,2022,91897
0811000,Powiat żarski,2023,91210
0811000,Powiat żarski,2024,90364
0812000,Powiat wschowski,2013,39434
0812000,Powiat wschowski,2014,39365
0812000,Powiat wschowski,2015,39297
0812000,Powiat wschowski,2016,39256
0812000,Powiat wschowski,2017,39196
0812000,Powiat wschowski,2018,39065
0812000,Powiat wschowski,2019,38831
0812000,Powiat wschowski,2020,37967
0812000,Powiat wschowski,2021,37683
0812000,Powiat wschowski,2022,37441
0812000,Powiat wschowski,2023,37251
0812000,Powiat wschowski,2024,37002
0861000,Powiat m. Gorzów Wielkopolski,2013,124344
0861000,Powiat m. Gorzów Wielkopolski,2014,124145
0861000,Powiat m. Gorzów Wielkopolski,2015,123762
0861000,Powiat m. Gorzów Wielkopolski,2016,123995
0861000,Powiat m. Gorzów Wielkopolski,2017,124295
0861000,Powiat m. Gorzów Wielkopolski,2018,123921
0861000,Powiat m. Gorzów Wielkopolski,2019,123609
0861000,Powiat m. Gorzów Wielkopolski,2020,120526
0861000,Powiat m. Gorzów Wielkopolski,2021,118011
0861000,Powiat m. Gorzów Wielkopolski,2022,116436
0861000,Powiat m. Gorzów Wielkopolski,2023,115247
0861000,Powiat m. Gorzów Wielkopolski,2024,114700
0862000,Powiat m. Zielona Góra,2013,118405
0862000,Powiat m. Zielona Góra,2014,118920
0862000,Powiat m. Zielona Góra,2015,138711
0862000,Powiat m. Zielona Góra,2016,139330
0862000,Powiat m. Zielona Góra,2017,139819
0862000,Powiat m. Zielona Góra,2018,140297
0862000,Powiat m. Zielona Góra,2019,141222
0862000,Powiat m. Zielona Góra,2020,140148
0862000,Powiat m. Zielona Góra,2021,139667
0862000,Powiat m. Zielona Góra,2022,139278
0862000,Powiat m. Zielona Góra,2023,138932
0862000,Powiat m. Zielona Góra,2024,138869
1001000,Powiat bełchatowski,2013,113105
1001000,Powiat bełchatowski,2014,113238
1001000,Powiat bełchatowski,2015,112916
1001000,Powiat bełchatowski,2016,113004
1001000,Powiat bełchatowski,2017,113028
1001000,Powiat bełchatowski,2018,112997
1001000,Powiat bełchatowski,2019,112779
1001000,Powiat bełchatowski,2020,110229
1001000,Powiat bełchatowski,2021,109588
1001000,Powiat bełchatowski,2022,109035
1001000,Powiat bełchatowski,2023,108599
1001000,Powiat bełchatowski,2024,108003
1002000,Powiat kutnowski,2013,100407
1002000,Powiat kutnowski,2014,99967
1002000,Powiat kutnowski,2015,99258
1002000,Powiat kutnowski,2016,98583
1002000,Powiat kutnowski,2017,98018
1002000,Powiat kutnowski,2018,97295
1002000,Powiat kutnowski,2019,96569
1002000,Powiat kutnowski,2020,93670
1002000,Powiat kutnowski,2021,92544
1002000,Powiat kutnowski,2022,91563
1002000,Powiat kutnowski,2023,90671
1002000,Powiat kutnowski,2024,89709
1003000,Powiat łaski,2013,50687
1003000,Powiat łaski,2014,50551
1003000,Powiat łaski,2015,50282
1003000,Powiat łaski,2016,50285
1003000,Powiat łaski,2017,50224
1003000,Powiat łaski,2018,50103
1003000,Powiat łaski,2019,49918
1003000,Powiat łaski,2020,49355
1003000,Powiat łaski,2021,49159
1003000,Powiat łaski,2022,48992
1003000,Powiat łaski,2023,48742
1003000,Powiat łaski,2024,48498
1004000,Powiat łęczycki,2013,51673
1004000,Powiat łęczycki,2014,51323
1004000,Powiat łęczycki,2015,51062
1004000,Powiat łęczycki,2016,50769
1004000,Powiat łęczycki,2017,50527
1004000,Powiat łęczycki,2018,50143
1004000,Powiat łęczycki,2019,49747
1004000,Powiat łęczycki,2020,48000
1004000,Powiat łęczycki,2021,47438
1004000,Powiat łęczycki,2022,47002
1004000,Powiat łęczycki,2023,46666
1004000,Powiat łęczycki,2024,46137
1005000,Powiat łowicki,2013,80329
1005000,Powiat łowicki,2014,79951
1005000,Powiat łowicki,2015,79631
1005000,Powiat łowicki,2016,79340
1005000,Powiat łowicki,2017,78994
1005000,Powiat łowicki,2018,78616
1005000,Powiat łowicki,2019,78099
1005000,Powiat łowicki,2020,75887
1005000,Powiat łowicki,2021,75109
1005000,Powiat łowicki,2022,74606
1005000,Powiat łowicki,2023,74009
1005000,Powiat łowicki,2024,73368
1006000,Powiat łódzki wschodni,2013,69759
1006000,Powiat łódzki wschodni,2014,70132
1006000,Powiat łódzki wschodni,2015,70430
1006000,Powiat łódzki wschodni,2016,70796
1006000,Powiat łódzki wschodni,2017,71182
1006000,Powiat łódzki wschodni,2018,71705
1006000,Powiat łódzki wschodni,2019,72179
1006000,Powiat łódzki wschodni,2020,73688
1006000,Powiat łódzki wschodni,2021,73991
1006000,Powiat łódzki wschodni,2022,74361
1006000,Powiat łódzki wschodni,2023,74706
1006000,Powiat łódzki wschodni,2024,75149
1007000,Powiat opoczyński,2013,78057
1007000,Powiat opoczyński,2014,77771
1007000,Powiat opoczyński,2015,77457
1007000,Powiat opoczyński,2016,77203
1007000,Powiat opoczyński,2017,76984
1007000,Powiat opoczyński,2018,76623
1007000,Powiat opoczyński,2019,76106
1007000,Powiat opoczyński,2020,73604
1007000,Powiat opoczyński,2021,72960
1007000,Powiat opoczyński,2022,72310
1007000,Powiat opoczyński,2023,71776
1007000,Powiat opoczyński,2024,71234
1008000,Powiat pabianicki,2013,119672
1008000,Powiat pabianicki,2014,119582
1008000,Powiat pabianicki,2015,119518
1008000,Powiat pabianicki,2016,119299
1008000,Powiat pabianicki,2017,119285
1008000,Powiat pabianicki,2018,119289
1008000,Powiat pabianicki,2019,119291
1008000,Powiat pabianicki,2020,120073
1008000,Powiat pabianicki,2021,119751
1008000,Powiat pabianicki,2022,119316
1008000,Powiat pabianicki,2023,119066
1008000,Powiat pabianicki,2024,118704
1009000,Powiat pajęczański,2013,52533
1009000,Powiat pajęczański,2014,52293
1009000,Powiat pajęczański,2015,52023
1009000,Powiat pajęczański,2016,52003
1009000,Powiat pajęczański,2017,51851
1009000,Powiat pajęczański,2018,51597
1009000,Powiat pajęczański,2019,51220
1009000,Powiat pajęczański,2020,49834
1009000,Powiat pajęczański,2021,49349
1009000,Powiat pajęczański,2022,49064
1009000,Powiat pajęczański,2023,48575
1009000,Powiat pajęczański,2024,48086
1010000,Powiat piotrkowski,2013,91618
1010000,Powiat piotrkowski,2014,91534
1010000,Powiat piotrkowski,2015,91283
1010000,Powiat piotrkowski,2016,91334
1010000,Powiat piotrkowski,2017,91301
1010000,Powiat piotrkowski,2018,91315
1010000,Powiat piotrkowski,2019,91353
1010000,Powiat piotrkowski,2020,91036
1010000,Powiat piotrkowski,2021,90571
1010000,Powiat piotrkowski,2022,90519
1010000,Powiat piotrkowski,2023,90121
1010000,Powiat piotrkowski,2024,89717
1011000,Powiat poddębicki,2013,41871
1011000,Powiat poddębicki,2014,41788
1011000,Powiat poddębicki,2015,41679
1011000,Powiat poddębicki,2016,41484
1011000,Powiat poddębicki,2017,41380
1011000,Powiat poddębicki,2018,41205
1011000,Powiat poddębicki,2019,41108
1011000,Powiat poddębicki,2020,40040
1011000,Powiat poddębicki,2021,39746
1011000,Powiat poddębicki,2022,39621
1011000,Powiat poddębicki,2023,39356
1011000,Powiat poddębicki,2024,39169
1012000,Powiat radomszczański,2013,116316
1012000,Powiat radomszczański,2014,115832
1012000,Powiat radomszczański,2015,115125
1012000,Powiat radomszczański,2016,114336
1012000,Powiat radomszczański,2017,113923
1012000,Powiat radomszczański,2018,113315
1012000,Powiat radomszczański,2019,112644
1012000,Powiat radomszczański,2020,109713
1012000,Powiat radomszczański,2021,108615
1012000,Powiat radomszczański,2022,107575
1012000,Powiat radomszczański,2023,106671
1012000,Powiat radomszczański,2024,105623
1013000,Powiat rawski,2013,49577
1013000,Powiat rawski,2014,49419
1013000,Powiat rawski,2015,49239
1013000,Powiat rawski,2016,49081
1013000,Powiat rawski,2017,48997
1013000,Powiat rawski,2018,48808
1013000,Powiat rawski,2019,48592
1013000,Powiat rawski,2020,47178
1013000,Powiat rawski,2021,46749
1013000,Powiat rawski,2022,46415
1013000,Powiat rawski,2023,46082
1013000,Powiat rawski,2024,45664
1014000,Powiat sieradzki,2013,120057
1014000,Powiat sieradzki,2014,119622
1014000,Powiat sieradzki,2015,119268
1014000,Powiat sieradzki,2016,119009
1014000,Powiat sieradzki,2017,118692
1014000,Powiat sieradzki,2018,118240
1014000,Powiat sieradzki,2019,117674
1014000,Powiat sieradzki,2020,114150
1014000,Powiat sieradzki,2021,113195
1014000,Powiat sieradzki,2022,112350
1014000,Powiat sieradzki,2023,111477
1014000,Powiat sieradzki,2024,110665
1015000,Powiat skierniewicki,2013,38292
1015000,Powiat skierniewicki,2014,38198
1015000,Powiat skierniewicki,2015,38177
