powiat_code,powiat_name,year,age_15_29,age_30_49,age_50_69
2009000,Powiat sejneński,2020,3189,5519,5227
2009000,Powiat sejneński,2021,3075,5438,5201
2009000,Powiat sejneński,2022,3010,5355,5165
2009000,Powiat sejneński,2023,3018,5209,5182
2009000,Powiat sejneński,2024,3000,5084,5191
2010000,Powiat siemiatycki,2013,9740,12512,11759
2010000,Powiat siemiatycki,2014,9491,12435,11900
2010000,Powiat siemiatycki,2015,9292,12487,11903
2010000,Powiat siemiatycki,2016,8957,12357,12049
2010000,Powiat siemiatycki,2017,8781,12251,12062
2010000,Powiat siemiatycki,2018,8522,12153,12051
2010000,Powiat siemiatycki,2019,8236,11983,12076
2010000,Powiat siemiatycki,2020,6885,11450,11916
2010000,Powiat siemiatycki,2021,6650,11296,11864
2010000,Powiat siemiatycki,2022,6476,11124,11781
2010000,Powiat siemiatycki,2023,6383,10842,11797
2010000,Powiat siemiatycki,2024,6359,10623,11722
2011000,Powiat sokólski,2013,14766,19606,17288
2011000,Powiat sokólski,2014,14292,19575,17575
2011000,Powiat sokólski,2015,13863,19505,17784
2011000,Powiat sokólski,2016,13380,19443,17938
2011000,Powiat sokólski,2017,13070,19366,17968
2011000,Powiat sokólski,2018,12658,19188,17954
2011000,Powiat sokólski,2019,12121,18966,17973
2011000,Powiat sokólski,2020,10367,17989,17635
2011000,Powiat sokólski,2021,10004,17818,17538
2011000,Powiat sokólski,2022,9804,17511,17465
2011000,Powiat sokólski,2023,9598,17154,17408
2011000,Powiat sokólski,2024,9489,16820,17267
2012000,Powiat suwalski,2013,8502,9556,8032
2012000,Powiat suwalski,2014,8365,9667,8233
2012000,Powiat suwalski,2015,8262,9761,8401
2012000,Powiat suwalski,2016,8048,9833,8499
2012000,Powiat suwalski,2017,7915,9836,8617
2012000,Powiat suwalski,2018,7663,9824,8698
2012000,Powiat suwalski,2019,7381,9882,8787
2012000,Powiat suwalski,2020,6434,9828,8850
2012000,Powiat suwalski,2021,6223,9821,8902
2012000,Powiat suwalski,2022,6176,9797,8994
2012000,Powiat suwalski,2023,6155,9672,9086
2012000,Powiat suwalski,2024,6165,9617,9082
2013000,Powiat wysokomazowiecki,2013,13047,15671,13826
2013000,Powiat wysokomazowiecki,2014,12661,15744,13998
2013000,Powiat wysokomazowiecki,2015,12333,15774,14230
2013000,Powiat wysokomazowiecki,2016,11965,15866,14373
2013000,Powiat wysokomazowiecki,2017,11514,15888,14427
2013000,Powiat wysokomazowiecki,2018,11089,15852,14434
2013000,Powiat wysokomazowiecki,2019,10666,15787,14422
2013000,Powiat wysokomazowiecki,2020,9392,15354,14123
2013000,Powiat wysokomazowiecki,2021,9125,15252,13920
2013000,Powiat wysokomazowiecki,2022,8957,15115,13942
2013000,Powiat wysokomazowiecki,2023,8855,14933,13911
2013000,Powiat wysokomazowiecki,2024,8751,14723,13850
2014000,Powiat zambrowski,2013,9768,12474,10619
2014000,Powiat zambrowski,2014,9481,12469,10867
2014000,Powiat zambrowski,2015,9229,12537,11084
2014000,Powiat zambrowski,2016,8940,12580,11249
2014000,Powiat zambrowski,2017,8640,12590,11401
2014000,Powiat zambrowski,2018,8340,12591,11405
2014000,Powiat zambrowski,2019,8015,12569,11367
2014000,Powiat zambrowski,2020,7137,12317,11223
2014000,Powiat zambrowski,2021,6922,12244,11216
2014000,Powiat zambrowski,2022,6831,12119,11217
2014000,Powiat zambrowski,2023,6773,11944,11239
2014000,Powiat zambrowski,2024,6720,11783,11177
2061000,Powiat m. Białystok,2013,61163,88918,73879
2061000,Powiat m. Białystok,2014,57770,90471,74912
2061000,Powiat m. Białystok,2015,55155,91917,75636
2061000,Powiat m. Białystok,2016,52783,93146,76173
2061000,Powiat m. Białystok,2017,50408,94143,76178
2061000,Powiat m. Białystok,2018,47884,95251,75722
2061000,Powiat m. Białystok,2019,45635,95963,75430
2061000,Powiat m. Białystok,2020,47147,94379,73136
2061000,Powiat m. Białystok,2021,45418,94443,72515
2061000,Powiat m. Białystok,2022,44144,94155,72218
2061000,Powiat m. Białystok,2023,43000,93720,72149
2061000,Powiat m. Białystok,2024,42247,93061,72095
2062000,Powiat m. Łomża,2013,13820,17946,17124
2062000,Powiat m. Łomża,2014,13207,18166,17456
2062000,Powiat m. Łomża,2015,12576,18499,17695
2062000,Powiat m. Łomża,2016,12064,18676,17847
2062000,Powiat m. Łomża,2017,11617,18895,17938
2062000,Powiat m. Łomża,2018,11084,18984,17805
2062000,Powiat m. Łomża,2019,10656,19013,17694
2062000,Powiat m. Łomża,2020,9241,18857,17246
2062000,Powiat m. Łomża,2021,8832,18680,17084
2062000,Powiat m. Łomża,2022,8611,18510,16851
2062000,Powiat m. Łomża,2023,8411,18315,16626
2062000,Powiat m. Łomża,2024,8359,18038,16425
2063000,Powiat m. Suwałki,2013,15619,19889,17402
2063000,Powiat m. Suwałki,2014,15065,20084,17912
2063000,Powiat m. Suwałki,2015,14459,20256,18327
2063000,Powiat m. Suwałki,2016,13985,20499,18632
2063000,Powiat m. Suwałki,2017,13555,20641,18700
2063000,Powiat m. Suwałki,2018,13146,20820,18689
2063000,Powiat m. Suwałki,2019,12767,20883,18584
2063000,Powiat m. Suwałki,2020,11407,21466,18313
2063000,Powiat m. Suwałki,2021,11085,21368,18229
2063000,Powiat m. Suwałki,2022,10760,21358,18122
2063000,Powiat m. Suwałki,2023,10542,21242,18026
2063000,Powiat m. Suwałki,2024,10448,20998,18055
2201000,Powiat bytowski,2013,17942,21797,19004
2201000,Powiat bytowski,2014,17654,21948,19431
2201000,Powiat bytowski,2015,17206,22282,19784
2201000,Powiat bytowski,2016,16829,22533,19881
2201000,Powiat bytowski,2017,16410,22781,19840
2201000,Powiat bytowski,2018,15912,23042,19730
2201000,Powiat bytowski,2019,15501,23140,19686
2201000,Powiat bytowski,2020,13710,22823,19435
2201000,Powiat bytowski,2021,13366,22710,19351
2201000,Powiat bytowski,2022,13135,22658,19206
2201000,Powiat bytowski,2023,13045,22466,19187
2201000,Powiat bytowski,2024,13128,22208,19121
2202000,Powiat chojnicki,2013,21132,27082,22747
2202000,Powiat chojnicki,2014,20512,27476,23243
2202000,Powiat chojnicki,2015,20078,27838,23821
2202000,Powiat chojnicki,2016,19767,28055,24062
2202000,Powiat chojnicki,2017,19320,28247,24075
2202000,Powiat chojnicki,2018,18864,28436,24025
2202000,Powiat chojnicki,2019,18343,28550,23984
2202000,Powiat chojnicki,2020,16875,28488,23756
2202000,Powiat chojnicki,2021,16540,28526,23593
2202000,Powiat chojnicki,2022,16507,28348,23570
2202000,Powiat chojnicki,2023,16664,28061,23613
2202000,Powiat chojnicki,2024,16761,27617,23633
2203000,Powiat człuchowski,2013,12630,15735,15113
2203000,Powiat człuchowski,2014,12115,15882,15361
2203000,Powiat człuchowski,2015,11700,16084,15531
2203000,Powiat człuchowski,2016,11332,16164,15575
2203000,Powiat człuchowski,2017,11031,16203,15532
2203000,Powiat człuchowski,2018,10591,16315,15412
2203000,Powiat człuchowski,2019,10129,16452,15239
2203000,Powiat człuchowski,2020,8799,16301,14873
2203000,Powiat człuchowski,2021,8565,16270,14590
2203000,Powiat człuchowski,2022,8496,16121,14414
2203000,Powiat człuchowski,2023,8455,15904,14282
2203000,Powiat człuchowski,2024,8466,15589,14181
2204000,Powiat gdański,2013,22195,33567,22924
2204000,Powiat gdański,2014,21844,34806,23671
2204000,Powiat gdański,2015,21413,36013,24416
2204000,Powiat gdański,2016,21122,37159,24936
2204000,Powiat gdański,2017,20853,38147,25324
2204000,Powiat gdański,2018,20632,39168,25701
2204000,Powiat gdański,2019,20445,40155,25961
2204000,Powiat gdański,2020,21111,43483,26651
2204000,Powiat gdański,2021,20933,44513,27088
2204000,Powiat gdański,2022,21077,45002,27514
2204000,Powiat gdański,2023,21413,45393,28158
2204000,Powiat gdański,2024,21843,45703,28999
2205000,Powiat kartuski,2013,28871,35476,25183
2205000,Powiat kartuski,2014,28720,36253,26149
2205000,Powiat kartuski,2015,28509,37039,27080
2205000,Powiat kartuski,2016,28328,37929,27668
2205000,Powiat kartuski,2017,28227,38837,28288
2205000,Powiat kartuski,2018,28062,40043,28704
2205000,Powiat kartuski,2019,27860,41150,29258
2205000,Powiat kartuski,2020,27543,44773,30364
2205000,Powiat kartuski,2021,27391,45825,30808
2205000,Powiat kartuski,2022,27413,46602,31426
2205000,Powiat kartuski,2023,27661,47025,32034
2205000,Powiat kartuski,2024,28045,47507,32584
2206000,Powiat kościerski,2013,15887,19942,16226
2206000,Powiat kościerski,2014,15486,20145,16635
2206000,Powiat kościerski,2015,15178,20369,17013
2206000,Powiat kościerski,2016,14870,20583,17140
2206000,Powiat kościerski,2017,14708,20798,17223
2206000,Powiat kościerski,2018,14345,21008,17268
2206000,Powiat kościerski,2019,13954,21140,17282
2206000,Powiat kościerski,2020,13007,21094,17316
2206000,Powiat kościerski,2021,12881,21055,17308
2206000,Powiat kościerski,2022,12861,20983,17297
2206000,Powiat kościerski,2023,12937,20882,17318
2206000,Powiat kościerski,2024,13058,20752,17348
2207000,Powiat kwidzyński,2013,18118,24501,20507
2207000,Powiat kwidzyński,2014,17488,24815,20917
2207000,Powiat kwidzyński,2015,16990,25114,21177
2207000,Powiat kwidzyński,2016,16590,25317,21252
2207000,Powiat kwidzyński,2017,16201,25430,21198
2207000,Powiat kwidzyński,2018,15790,25582,21014
2207000,Powiat kwidzyński,2019,15485,25638,20793
2207000,Powiat kwidzyński,2020,13873,25408,20550
2207000,Powiat kwidzyński,2021,13633,25323,20403
2207000,Powiat kwidzyński,2022,13604,25098,20265
2207000,Powiat kwidzyński,2023,13566,24855,20140
2207000,Powiat kwidzyński,2024,13619,24469,20119
2208000,Powiat lęborski,2013,14423,18609,16832
2208000,Powiat lęborski,2014,14077,18784,17117
2208000,Powiat lęborski,2015,13648,18952,17404
2208000,Powiat lęborski,2016,13292,19073,17488
2208000,Powiat lęborski,2017,12921,19286,17461
2208000,Powiat lęborski,2018,12535,19407,17325
2208000,Powiat lęborski,2019,12039,19536,17172
2208000,Powiat lęborski,2020,10727,19181,16790
2208000,Powiat lęborski,2021,10560,19139,16567
2208000,Powiat lęborski,2022,10467,19014,16433
2208000,Powiat lęborski,2023,10532,18779,16261
2208000,Powiat lęborski,2024,10539,18635,16131
2209000,Powiat malborski,2013,13328,18426,16820
2209000,Powiat malborski,2014,12840,18655,17077
2209000,Powiat malborski,2015,12464,18839,17397
2209000,Powiat malborski,2016,12092,18871,17393
2209000,Powiat malborski,2017,11747,19029,17293
2209000,Powiat malborski,2018,11376,19025,17230
2209000,Powiat malborski,2019,10995,19010,17125
2209000,Powiat malborski,2020,9872,18738,16790
2209000,Powiat malborski,2021,9590,18634,16534
2209000,Powiat malborski,2022,9535,18455,16388
2209000,Powiat malborski,2023,9527,18252,16212
2209000,Powiat malborski,2024,9589,17994,16113
2210000,Powiat nowodworski,2013,7931,10263,9294
2210000,Powiat nowodworski,2014,7659,10362,9495
2210000,Powiat nowodworski,2015,7438,10408,9682
2210000,Powiat nowodworski,2016,7223,10461,9786
2210000,Powiat nowodworski,2017,7024,10408,9836
2210000,Powiat nowodworski,2018,6752,10564,9739
2210000,Powiat nowodworski,2019,6547,10604,9658
2210000,Powiat nowodworski,2020,5771,10263,9477
2210000,Powiat nowodworski,2021,5650,10263,9307
2210000,Powiat nowodworski,2022,5567,10205,9172
2210000,Powiat nowodworski,2023,5538,10067,9065
2210000,Powiat nowodworski,2024,5533,9937,8979
2211000,Powiat pucki,2013,17669,23982,18913
2211000,Powiat pucki,2014,17298,24506,19468
2211000,Powiat pucki,2015,17003,24910,20023
2211000,Powiat pucki,2016,16715,25290,20384
2211000,Powiat pucki,2017,16499,25683,20548
2211000,Powiat pucki,2018,16216,26211,20722
2211000,Powiat pucki,2019,15979,26769,20851
2211000,Powiat pucki,2020,15480,28177,21163
2211000,Powiat pucki,2021,15377,28501,21347
2211000,Powiat pucki,2022,15370,28655,21612
2211000,Powiat pucki,2023,15545,28783,21918
2211000,Powiat pucki,2024,15802,28731,22302
2212000,Powiat słupski,2013,21219,27785,25205
2212000,Powiat słupski,2014,20673,28270,25646
2212000,Powiat słupski,2015,20178,28891,26076
2212000,Powiat słupski,2016,19704,29335,26135
2212000,Powiat słupski,2017,19167,29750,26038
2212000,Powiat słupski,2018,18734,29903,25994
2212000,Powiat słupski,2019,18117,30116,25750
2212000,Powiat słupski,2020,15596,30038,25422
2212000,Powiat słupski,2021,15332,30089,25272
2212000,Powiat słupski,2022,15277,29946,25170
2212000,Powiat słupski,2023,15508,29657,25141
2212000,Powiat słupski,2024,15592,29206,25125
2213000,Powiat starogardzki,2013,28826,35810,29952
2213000,Powiat starogardzki,2014,27909,36198,30581
2213000,Powiat starogardzki,2015,27113,36609,31238
2213000,Powiat starogardzki,2016,26402,37129,31596
2213000,Powiat starogardzki,2017,25584,37519,31850
2213000,Powiat starogardzki,2018,24708,38036,31757
2213000,Powiat starogardzki,2019,23959,38332,31733
2213000,Powiat starogardzki,2020,21798,38053,31223
2213000,Powiat starogardzki,2021,21230,38137,30993
2213000,Powiat starogardzki,2022,21133,38004,31019
2213000,Powiat starogardzki,2023,21294,37851,30851
2213000,Powiat starogardzki,2024,21420,37471,30921
2214000,Powiat tczewski,2013,24775,33447,28431
2214000,Powiat tczewski,2014,24008,33894,28725
2214000,Powiat tczewski,2015,23175,34230,29060
2214000,Powiat tczewski,2016,22819,34531,29252
2214000,Powiat tczewski,2017,22072,34819,29169
2214000,Powiat tczewski,2018,21311,35140,29073
2214000,Powiat tczewski,2019,20671,35301,28859
2214000,Powiat tczewski,2020,18781,34785,28124
2214000,Powiat tczewski,2021,18466,34750,27900
2214000,Powiat tczewski,2022,18327,34406,27796
2214000,Powiat tczewski,2023,18349,34051,27828
2214000,Powiat tczewski,2024,18515,33484,27835
2215000,Powiat wejherowski,2013,44961,61251,45889
2215000,Powiat wejherowski,2014,43755,62495,47234
2215000,Powiat wejherowski,2015,42639,63711,48492
2215000,Powiat wejherowski,2016,41839,64876,49185
2215000,Powiat wejherowski,2017,41055,65837,49628
2215000,Powiat wejherowski,2018,40238,66889,49815
2215000,Powiat wejherowski,2019,39591,67954,49852
2215000,Powiat wejherowski,2020,39503,71019,50702
2215000,Powiat wejherowski,2021,38787,71954,50928
2215000,Powiat wejherowski,2022,38661,72442,51400
2215000,Powiat wejherowski,2023,38980,72941,52099
2215000,Powiat wejherowski,2024,39345,73128,52744
2216000,Powiat sztumski,2013,9579,12027,10658
2216000,Powiat sztumski,2014,9227,12184,10893
2216000,Powiat sztumski,2015,8988,12263,11047
2216000,Powiat sztumski,2016,8724,12352,11161
2216000,Powiat sztumski,2017,8383,12395,11143
2216000,Powiat sztumski,2018,8108,12378,11014
2216000,Powiat sztumski,2019,7799,12332,10925
2216000,Powiat sztumski,2020,6681,11903,10750
2216000,Powiat sztumski,2021,6546,11726,10621
2216000,Powiat sztumski,2022,6433,11560,10507
2216000,Powiat sztumski,2023,6388,11403,10410
2216000,Powiat sztumski,2024,6355,11179,10290
2261000,Powiat m. Gdańsk,2013,86487,135558,123182
2261000,Powiat m. Gdańsk,2014,81881,138880,123234
2261000,Powiat m. Gdańsk,2015,77582,142198,123277
2261000,Powiat m. Gdańsk,2016,73988,145171,121591
2261000,Powiat m. Gdańsk,2017,69793,147850,119113
2261000,Powiat m. Gdańsk,2018,67577,150463,116773
2261000,Powiat m. Gdańsk,2019,66600,153274,114759
2261000,Powiat m. Gdańsk,2020,84965,157473,110334
2261000,Powiat m. Gdańsk,2021,81827,160145,108197
2261000,Powiat m. Gdańsk,2022,78619,162757,106749
2261000,Powiat m. Gdańsk,2023,75801,165497,106253
2261000,Powiat m. Gdańsk,2024,73398,167763,105773
2262000,Powiat m. Gdynia,2013,43751,72427,68399
2262000,Powiat m. Gdynia,2014,41709,73767,68439
2262000,Powiat m. Gdynia,2015,39808,74863,68546
2262000,Powiat m. Gdynia,2016,38021,75675,67507
2262000,Powiat m. Gdynia,2017,36561,76331,66172
2262000,Powiat m. Gdynia,2018,35494,76999,64894
2262000,Powiat m. Gdynia,2019,34833,77276,63515
2262000,Powiat m. Gdynia,2020,36807,77772,61023
2262000,Powiat m. Gdynia,2021,35685,78137,59932
2262000,Powiat m. Gdynia,2022,34554,77874,59215
2262000,Powiat m. Gdynia,2023,33542,77449,58654
2262000,Powiat m. Gdynia,2024,33219,76745,58396
2263000,Powiat m. Słupsk,2013,17372,26727,27426
2263000,Powiat m. Słupsk,2014,16273,26959,27544
2263000,Powiat m. Słupsk,2015,15353,27079,27591
2263000,Powiat m. Słupsk,2016,14662,27167,27171
2263000,Powiat m. Słupsk,2017,14049,27261,26725
2263000,Powiat m. Słupsk,2018,13571,27190,26212
2263000,Powiat m. Słupsk,2019,13185,27145,25627
2263000,Powiat m. Słupsk,2020,12119,26946,24789
2263000,Powiat m. Słupsk,2021,11788,26709,24182
2263000,Powiat m. Słupsk,2022,11509,26434,23678
2263000,Powiat m. Słupsk,2023,11404,25958,23178
2263000,Powiat m. Słupsk,2024,11311,25462,22785
2264000,Powiat m. Sopot,2013,6605,10144,11242
2264000,Powiat m. Sopot,2014,6184,10353,11161
2264000,Powiat m. Sopot,2015,5681,10552,11057
2264000,Powiat m. Sopot,2016,5265,10716,10735
2264000,Powiat m. Sopot,2017,4869,10852,10458
2264000,Powiat m. Sopot,2018,4350,10896,10119
2264000,Powiat m. Sopot,2019,4115,10913,9850
2264000,Powiat m. Sopot,2020,4567,9526,8749
2264000,Powiat m. Sopot,2021,4436,9438,8516
2264000,Powiat m. Sopot,2022,4234,9336,8305
2264000,Powiat m. Sopot,2023,4128,9207,8187
2264000,Powiat m. Sopot,2024,4005,9057,8076
2401000,Powiat będziński,2013,24889,44868,44404
2401000,Powiat będziński,2014,23775,45395,44415
2401000,Powiat będziński,2015,22885,45788,44313
2401000,Powiat będziński,2016,22056,46075,43772
2401000,Powiat będziński,2017,21507,46211,43008
2401000,Powiat będziński,2018,20999,46189,42359
2401000,Powiat będziński,2019,20537,46085,41606
2401000,Powiat będziński,2020,19261,46384,41043
2401000,Powiat będziński,2021,18975,45908,40301
2401000,Powiat będziński,2022,18960,45298,39715
2401000,Powiat będziński,2023,19155,44492,39301
2401000,Powiat będziński,2024,19323,43457,39122
2402000,Powiat bielski,2013,32764,47161,39677
2402000,Powiat bielski,2014,32020,47704,40492
2402000,Powiat bielski,2015,31205,48328,41284
2402000,Powiat bielski,2016,30369,48889,41730
2402000,Powiat bielski,2017,29528,49558,41946
2402000,Powiat bielski,2018,28776,50156,41999
2402000,Powiat bielski,2019,28043,50857,41996
2402000,Powiat bielski,2020,25611,51041,41970
2402000,Powiat bielski,2021,25160,51254,41836
2402000,Powiat bielski,2022,25106,51127,41776
2402000,Powiat bielski,2023,25359,50690,41865
2402000,Powiat bielski,2024,25675,50219,42009
2403000,Powiat cieszyński,2013,35090,51256,45223
2403000,Powiat cieszyński,2014,34046,51478,46057
2403000,Powiat cieszyński,2015,33101,51701,46854
2403000,Powiat cieszyński,2016,32351,52016,47205
2403000,Powiat cieszyński,2017,31501,52461,47241
2403000,Powiat cieszyński,2018,30597,52675,47187
2403000,Powiat cieszyński,2019,29632,52969,46897
2403000,Powiat cieszyński,2020,27610,52629,46402
2403000,Powiat cieszyński,2021,27151,52427,45796
2403000,Powiat cieszyński,2022,26939,51977,45432
2403000,Powiat cieszyński,2023,26793,51480,45160
2403000,Powiat cieszyński,2024,26841,50663,45214
2404000,Powiat częstochowski,2013,27088,39481,35421
2404000,Powiat częstochowski,2014,26389,39843,36073
2404000,Powiat częstochowski,2015,25780,40018,36557
2404000,Powiat częstochowski,2016,25047,40310,36667
2404000,Powiat częstochowski,2017,24405,40329,36689
2404000,Powiat częstochowski,2018,23775,40296,36635
2404000,Powiat częstochowski,2019,23025,40432,36707
2404000,Powiat częstochowski,2020,20542,40015,37026
2404000,Powiat częstochowski,2021,20098,39706,36806
2404000,Powiat częstochowski,2022,19816,39367,36602
2404000,Powiat częstochowski,2023,19697,38847,36624
2404000,Powiat częstochowski,2024,19743,38336,36618
2405000,Powiat gliwicki,2013,22870,34281,29315
2405000,Powiat gliwicki,2014,21940,34445,29683
2405000,Powiat gliwicki,2015,21108,34741,30140
