powiat_code,powiat_name,year,total_population,area_km2,population_density
3209000,Powiat koszaliński,2019,66480,1653,40.22
3209000,Powiat koszaliński,2020,66408,1653,40.17
3209000,Powiat koszaliński,2021,66378,1653,40.16
3209000,Powiat koszaliński,2022,66364,1653,40.15
3209000,Powiat koszaliński,2023,64450,1646,39.16
3209000,Powiat koszaliński,2024,64359,1648,39.05
3210000,Powiat myśliborski,2013,67698,1182,57.27
3210000,Powiat myśliborski,2014,67417,1182,57.04
3210000,Powiat myśliborski,2015,67140,1182,56.8
3210000,Powiat myśliborski,2016,67016,1182,56.7
3210000,Powiat myśliborski,2017,66648,1182,56.39
3210000,Powiat myśliborski,2018,66264,1182,56.06
3210000,Powiat myśliborski,2019,65638,1182,55.53
3210000,Powiat myśliborski,2020,63931,1182,54.09
3210000,Powiat myśliborski,2021,63289,1182,53.54
3210000,Powiat myśliborski,2022,62668,1182,53.02
3210000,Powiat myśliborski,2023,62224,1182,52.64
3210000,Powiat myśliborski,2024,61756,1182,52.25
3211000,Powiat policki,2013,74483,665,112.0
3211000,Powiat policki,2014,75386,665,113.36
3211000,Powiat policki,2015,76247,665,114.66
3211000,Powiat policki,2016,77201,665,116.09
3211000,Powiat policki,2017,78333,665,117.79
3211000,Powiat policki,2018,79476,665,119.51
3211000,Powiat policki,2019,80652,665,121.28
3211000,Powiat policki,2020,82622,665,124.24
3211000,Powiat policki,2021,83878,665,126.13
3211000,Powiat policki,2022,84924,664,127.9
3211000,Powiat policki,2023,85917,664,129.39
3211000,Powiat policki,2024,86834,664,130.77
3212000,Powiat pyrzycki,2013,40532,726,55.83
3212000,Powiat pyrzycki,2014,40488,726,55.77
3212000,Powiat pyrzycki,2015,40211,726,55.39
3212000,Powiat pyrzycki,2016,40055,726,55.17
3212000,Powiat pyrzycki,2017,39873,726,54.92
3212000,Powiat pyrzycki,2018,39639,726,54.6
3212000,Powiat pyrzycki,2019,39336,726,54.18
3212000,Powiat pyrzycki,2020,37520,726,51.68
3212000,Powiat pyrzycki,2021,37131,726,51.14
3212000,Powiat pyrzycki,2022,36785,726,50.67
3212000,Powiat pyrzycki,2023,36413,726,50.16
3212000,Powiat pyrzycki,2024,35991,726,49.57
3213000,Powiat sławieński,2013,57855,1043,55.47
3213000,Powiat sławieński,2014,57489,1043,55.12
3213000,Powiat sławieński,2015,57188,1043,54.83
3213000,Powiat sławieński,2016,57033,1043,54.68
3213000,Powiat sławieński,2017,56764,1043,54.42
3213000,Powiat sławieński,2018,56409,1043,54.08
3213000,Powiat sławieński,2019,56134,1043,53.82
3213000,Powiat sławieński,2020,54356,1043,52.12
3213000,Powiat sławieński,2021,53786,1043,51.57
3213000,Powiat sławieński,2022,53384,1043,51.18
3213000,Powiat sławieński,2023,52903,1043,50.72
3213000,Powiat sławieński,2024,52394,1043,50.23
3214000,Powiat stargardzki,2013,120726,1520,79.42
3214000,Powiat stargardzki,2014,120593,1520,79.34
3214000,Powiat stargardzki,2015,120422,1520,79.22
3214000,Powiat stargardzki,2016,120235,1520,79.1
3214000,Powiat stargardzki,2017,120091,1520,79.01
3214000,Powiat stargardzki,2018,120112,1520,79.02
3214000,Powiat stargardzki,2019,120186,1520,79.07
3214000,Powiat stargardzki,2020,119256,1520,78.46
3214000,Powiat stargardzki,2021,119190,1520,78.41
3214000,Powiat stargardzki,2022,119190,1520,78.41
3214000,Powiat stargardzki,2023,119090,1520,78.35
3214000,Powiat stargardzki,2024,118844,1523,78.03
3215000,Powiat szczecinecki,2013,79104,1766,44.79
3215000,Powiat szczecinecki,2014,78858,1766,44.65
3215000,Powiat szczecinecki,2015,78578,1766,44.49
3215000,Powiat szczecinecki,2016,78430,1766,44.41
3215000,Powiat szczecinecki,2017,78232,1766,44.3
3215000,Powiat szczecinecki,2018,77965,1766,44.15
3215000,Powiat szczecinecki,2019,77630,1766,43.96
3215000,Powiat szczecinecki,2020,74464,1766,42.17
3215000,Powiat szczecinecki,2021,73761,1766,41.77
3215000,Powiat szczecinecki,2022,73308,1766,41.51
3215000,Powiat szczecinecki,2023,72717,1766,41.18
3215000,Powiat szczecinecki,2024,72023,1766,40.78
3216000,Powiat świdwiński,2013,48582,1093,44.45
3216000,Powiat świdwiński,2014,48343,1093,44.23
3216000,Powiat świdwiński,2015,47994,1093,43.91
3216000,Powiat świdwiński,2016,47727,1093,43.67
3216000,Powiat świdwiński,2017,47643,1093,43.59
3216000,Powiat świdwiński,2018,47242,1093,43.22
3216000,Powiat świdwiński,2019,46724,1093,42.75
3216000,Powiat świdwiński,2020,44582,1093,40.79
3216000,Powiat świdwiński,2021,44061,1093,40.31
3216000,Powiat świdwiński,2022,43577,1093,39.87
3216000,Powiat świdwiński,2023,43237,1093,39.56
3216000,Powiat świdwiński,2024,42754,1093,39.12
3217000,Powiat wałecki,2013,54597,1415,38.58
3217000,Powiat wałecki,2014,54348,1415,38.41
3217000,Powiat wałecki,2015,54207,1415,38.31
3217000,Powiat wałecki,2016,54013,1415,38.17
3217000,Powiat wałecki,2017,53738,1415,37.98
3217000,Powiat wałecki,2018,53462,1415,37.78
3217000,Powiat wałecki,2019,53039,1415,37.48
3217000,Powiat wałecki,2020,51165,1415,36.16
3217000,Powiat wałecki,2021,50729,1415,35.85
