powiat_code,powiat_name,year,total_population,population_change,population_change_pct
1201000,Powiat bocheński,2022,106878,163.0,0.15
1201000,Powiat bocheński,2023,106946,68.0,0.06
1201000,Powiat bocheński,2024,106985,39.0,0.04
1202000,Powiat brzeski,2013,92781,,
1202000,Powiat brzeski,2014,92908,127.0,0.14
1202000,Powiat brzeski,2015,92983,75.0,0.08
1202000,Powiat brzeski,2016,93001,18.0,0.02
1202000,Powiat brzeski,2017,93164,163.0,0.18
1202000,Powiat brzeski,2018,93206,42.0,0.05
1202000,Powiat brzeski,2019,93201,-5.0,-0.01
1202000,Powiat brzeski,2020,92297,-904.0,-0.97
1202000,Powiat brzeski,2021,91992,-305.0,-0.33
1202000,Powiat brzeski,2022,91823,-169.0,-0.18
1202000,Powiat brzeski,2023,91670,-153.0,-0.17
1202000,Powiat brzeski,2024,91340,-330.0,-0.36
1203000,Powiat chrzanowski,2013,127301,,
1203000,Powiat chrzanowski,2014,126845,-456.0,-0.36
1203000,Powiat chrzanowski,2015,126463,-382.0,-0.3
1203000,Powiat chrzanowski,2016,126054,-409.0,-0.32
1203000,Powiat chrzanowski,2017,125725,-329.0,-0.26
1203000,Powiat chrzanowski,2018,125385,-340.0,-0.27
1203000,Powiat chrzanowski,2019,124536,-849.0,-0.68
1203000,Powiat chrzanowski,2020,121759,-2777.0,-2.23
1203000,Powiat chrzanowski,2021,120694,-1065.0,-0.87
1203000,Powiat chrzanowski,2022,119719,-975.0,-0.81
1203000,Powiat chrzanowski,2023,118684,-1035.0,-0.86
1203000,Powiat chrzanowski,2024,117756,-928.0,-0.78
1204000,Powiat dąbrowski,2013,59513,,
1204000,Powiat dąbrowski,2014,59471,-42.0,-0.07
1204000,Powiat dąbrowski,2015,59374,-97.0,-0.16
1204000,Powiat dąbrowski,2016,59342,-32.0,-0.05
1204000,Powiat dąbrowski,2017,59311,-31.0,-0.05
1204000,Powiat dąbrowski,2018,59350,39.0,0.07
1204000,Powiat dąbrowski,2019,59174,-176.0,-0.3
1204000,Powiat dąbrowski,2020,58294,-880.0,-1.49
1204000,Powiat dąbrowski,2021,57991,-303.0,-0.52
1204000,Powiat dąbrowski,2022,57809,-182.0,-0.31
1204000,Powiat dąbrowski,2023,57550,-259.0,-0.45
1204000,Powiat dąbrowski,2024,57253,-297.0,-0.52
1205000,Powiat gorlicki,2013,109201,,
1205000,Powiat gorlicki,2014,109181,-20.0,-0.02
1205000,Powiat gorlicki,2015,109140,-41.0,-0.04
1205000,Powiat gorlicki,2016,109049,-91.0,-0.08
1205000,Powiat gorlicki,2017,109076,27.0,0.02
1205000,Powiat gorlicki,2018,109104,28.0,0.03
1205000,Powiat gorlicki,2019,108886,-218.0,-0.2
1205000,Powiat gorlicki,2020,106921,-1965.0,-1.8
1205000,Powiat gorlicki,2021,106278,-643.0,-0.6
1205000,Powiat gorlicki,2022,105782,-496.0,-0.47
1205000,Powiat gorlicki,2023,105322,-460.0,-0.43
1205000,Powiat gorlicki,2024,104592,-730.0,-0.69
1206000,Powiat krakowski,2013,266649,,
1206000,Powiat krakowski,2014,268517,1868.0,0.7
1206000,Powiat krakowski,2015,270490,1973.0,0.73
1206000,Powiat krakowski,2016,272591,2101.0,0.78
1206000,Powiat krakowski,2017,274843,2252.0,0.83
1206000,Powiat krakowski,2018,277145,2302.0,0.84
1206000,Powiat krakowski,2019,279239,2094.0,0.76
1206000,Powiat krakowski,2020,295640,16401.0,5.87
1206000,Powiat krakowski,2021,298107,2467.0,0.83
1206000,Powiat krakowski,2022,300289,2182.0,0.73
1206000,Powiat krakowski,2023,302347,2058.0,0.69
1206000,Powiat krakowski,2024,304278,1931.0,0.64
1207000,Powiat limanowski,2013,128545,,
1207000,Powiat limanowski,2014,129073,528.0,0.41
1207000,Powiat limanowski,2015,129699,626.0,0.48
1207000,Powiat limanowski,2016,130289,590.0,0.45
1207000,Powiat limanowski,2017,130964,675.0,0.52
1207000,Powiat limanowski,2018,131523,559.0,0.43
1207000,Powiat limanowski,2019,131764,241.0,0.18
1207000,Powiat limanowski,2020,131145,-619.0,-0.47
1207000,Powiat limanowski,2021,131332,187.0,0.14
1207000,Powiat limanowski,2022,131549,217.0,0.17
1207000,Powiat limanowski,2023,131654,105.0,0.08
1207000,Powiat limanowski,2024,131626,-28.0,-0.02
1208000,Powiat miechowski,2013,49966,,
1208000,Powiat miechowski,2014,49824,-142.0,-0.28
1208000,Powiat miechowski,2015,49592,-232.0,-0.47
1208000,Powiat miechowski,2016,49505,-87.0,-0.18
1208000,Powiat miechowski,2017,49315,-190.0,-0.38
1208000,Powiat miechowski,2018,49137,-178.0,-0.36
1208000,Powiat miechowski,2019,48818,-319.0,-0.65
1208000,Powiat miechowski,2020,47756,-1062.0,-2.18
1208000,Powiat miechowski,2021,47346,-410.0,-0.86
1208000,Powiat miechowski,2022,46998,-348.0,-0.74
1208000,Powiat miechowski,2023,46667,-331.0,-0.7
1208000,Powiat miechowski,2024,46305,-362.0,-0.78
1209000,Powiat myślenicki,2013,123991,,
1209000,Powiat myślenicki,2014,124482,491.0,0.4
1209000,Powiat myślenicki,2015,125020,538.0,0.43
1209000,Powiat myślenicki,2016,125647,627.0,0.5
1209000,Powiat myślenicki,2017,126339,692.0,0.55
1209000,Powiat myślenicki,2018,127028,689.0,0.55
1209000,Powiat myślenicki,2019,127600,572.0,0.45
1209000,Powiat myślenicki,2020,129108,1508.0,1.18
1209000,Powiat myślenicki,2021,129391,283.0,0.22
1209000,Powiat myślenicki,2022,129538,147.0,0.11
1209000,Powiat myślenicki,2023,129843,305.0,0.24
1209000,Powiat myślenicki,2024,129984,141.0,0.11
1210000,Powiat nowosądecki,2013,211045,,
1210000,Powiat nowosądecki,2014,211830,785.0,0.37
1210000,Powiat nowosądecki,2015,212894,1064.0,0.5
1210000,Powiat nowosądecki,2016,213864,970.0,0.46
1210000,Powiat nowosądecki,2017,214999,1135.0,0.53
1210000,Powiat nowosądecki,2018,216176,1177.0,0.55
1210000,Powiat nowosądecki,2019,216796,620.0,0.29
1210000,Powiat nowosądecki,2020,214502,-2294.0,-1.06
1210000,Powiat nowosądecki,2021,214661,159.0,0.07
1210000,Powiat nowosądecki,2022,214933,272.0,0.13
1210000,Powiat nowosądecki,2023,215034,101.0,0.05
1210000,Powiat nowosądecki,2024,214876,-158.0,-0.07
1211000,Powiat nowotarski,2013,189623,,
1211000,Powiat nowotarski,2014,190128,505.0,0.27
1211000,Powiat nowotarski,2015,190517,389.0,0.2
1211000,Powiat nowotarski,2016,190757,240.0,0.13
1211000,Powiat nowotarski,2017,191266,509.0,0.27
1211000,Powiat nowotarski,2018,191508,242.0,0.13
1211000,Powiat nowotarski,2019,191782,274.0,0.14
1211000,Powiat nowotarski,2020,190626,-1156.0,-0.6
1211000,Powiat nowotarski,2021,190232,-394.0,-0.21
1211000,Powiat nowotarski,2022,190143,-89.0,-0.05
1211000,Powiat nowotarski,2023,190107,-36.0,-0.02
1211000,Powiat nowotarski,2024,189984,-123.0,-0.06
1212000,Powiat olkuski,2013,114073,,
1212000,Powiat olkuski,2014,113650,-423.0,-0.37
1212000,Powiat olkuski,2015,113148,-502.0,-0.44
1212000,Powiat olkuski,2016,112863,-285.0,-0.25
1212000,Powiat olkuski,2017,112539,-324.0,-0.29
1212000,Powiat olkuski,2018,112035,-504.0,-0.45
1212000,Powiat olkuski,2019,111217,-818.0,-0.73
1212000,Powiat olkuski,2020,108923,-2294.0,-2.06
1212000,Powiat olkuski,2021,107867,-1056.0,-0.97
1212000,Powiat olkuski,2022,106843,-1024.0,-0.95
1212000,Powiat olkuski,2023,105900,-943.0,-0.88
1212000,Powiat olkuski,2024,105000,-900.0,-0.85
1213000,Powiat oświęcimski,2013,155040,,
1213000,Powiat oświęcimski,2014,154977,-63.0,-0.04
1213000,Powiat oświęcimski,2015,154819,-158.0,-0.1
1213000,Powiat oświęcimski,2016,154581,-238.0,-0.15
1213000,Powiat oświęcimski,2017,154292,-289.0,-0.19
1213000,Powiat oświęcimski,2018,153737,-555.0,-0.36
1213000,Powiat oświęcimski,2019,153486,-251.0,-0.16
1213000,Powiat oświęcimski,2020,151300,-2186.0,-1.42
1213000,Powiat oświęcimski,2021,150192,-1108.0,-0.73
1213000,Powiat oświęcimski,2022,149304,-888.0,-0.59
1213000,Powiat oświęcimski,2023,148415,-889.0,-0.6
1213000,Powiat oświęcimski,2024,147678,-737.0,-0.5
1214000,Powiat proszowicki,2013,43864,,
1214000,Powiat proszowicki,2014,43892,28.0,0.06
1214000,Powiat proszowicki,2015,43716,-176.0,-0.4
1214000,Powiat proszowicki,2016,43648,-68.0,-0.16
1214000,Powiat proszowicki,2017,43658,10.0,0.02
1214000,Powiat proszowicki,2018,43523,-135.0,-0.31
1214000,Powiat proszowicki,2019,43222,-301.0,-0.69
1214000,Powiat proszowicki,2020,42760,-462.0,-1.07
1214000,Powiat proszowicki,2021,42522,-238.0,-0.56
1214000,Powiat proszowicki,2022,42268,-254.0,-0.6
1214000,Powiat proszowicki,2023,42005,-263.0,-0.62
1214000,Powiat proszowicki,2024,41929,-76.0,-0.18
1215000,Powiat suski,2013,84111,,
1215000,Powiat suski,2014,84140,29.0,0.03
1215000,Powiat suski,2015,84175,35.0,0.04
1215000,Powiat suski,2016,84184,9.0,0.01
1215000,Powiat suski,2017,84317,133.0,0.16
1215000,Powiat suski,2018,84255,-62.0,-0.07
1215000,Powiat suski,2019,84232,-23.0,-0.03
1215000,Powiat suski,2020,83429,-803.0,-0.95
1215000,Powiat suski,2021,83214,-215.0,-0.26
1215000,Powiat suski,2022,83127,-87.0,-0.1
1215000,Powiat suski,2023,82886,-241.0,-0.29
1215000,Powiat suski,2024,82546,-340.0,-0.41
1216000,Powiat tarnowski,2013,199675,,
1216000,Powiat tarnowski,2014,200085,410.0,0.21
1216000,Powiat tarnowski,2015,200600,515.0,0.26
1216000,Powiat tarnowski,2016,200886,286.0,0.14
1216000,Powiat tarnowski,2017,201268,382.0,0.19
1216000,Powiat tarnowski,2018,201570,302.0,0.15
1216000,Powiat tarnowski,2019,201497,-73.0,-0.04
1216000,Powiat tarnowski,2020,198525,-2972.0,-1.47
1216000,Powiat tarnowski,2021,198038,-487.0,-0.25
1216000,Powiat tarnowski,2022,197717,-321.0,-0.16
1216000,Powiat tarnowski,2023,197335,-382.0,-0.19
1216000,Powiat tarnowski,2024,197119,-216.0,-0.11
1217000,Powiat tatrzański,2013,67847,,
1217000,Powiat tatrzański,2014,67851,4.0,0.01
1217000,Powiat tatrzański,2015,67884,33.0,0.05
1217000,Powiat tatrzański,2016,67905,21.0,0.03
1217000,Powiat tatrzański,2017,68034,129.0,0.19
1217000,Powiat tatrzański,2018,68146,112.0,0.16
1217000,Powiat tatrzański,2019,68072,-74.0,-0.11
1217000,Powiat tatrzański,2020,67028,-1044.0,-1.53
1217000,Powiat tatrzański,2021,66701,-327.0,-0.49
1217000,Powiat tatrzański,2022,66566,-135.0,-0.2
1217000,Powiat tatrzański,2023,66478,-88.0,-0.13
1217000,Powiat tatrzański,2024,66346,-132.0,-0.2
1218000,Powiat wadowicki,2013,158983,,
1218000,Powiat wadowicki,2014,159233,250.0,0.16
1218000,Powiat wadowicki,2015,159538,305.0,0.19
1218000,Powiat wadowicki,2016,159673,135.0,0.08
1218000,Powiat wadowicki,2017,159938,265.0,0.17
1218000,Powiat wadowicki,2018,160130,192.0,0.12
1218000,Powiat wadowicki,2019,160006,-124.0,-0.08
1218000,Powiat wadowicki,2020,158764,-1242.0,-0.78
1218000,Powiat wadowicki,2021,158230,-534.0,-0.34
1218000,Powiat wadowicki,2022,157855,-375.0,-0.24
1218000,Powiat wadowicki,2023,157473,-382.0,-0.24
1218000,Powiat wadowicki,2024,157099,-374.0,-0.24
1219000,Powiat wielicki,2013,118553,,
1219000,Powiat wielicki,2014,120064,1511.0,1.27
1219000,Powiat wielicki,2015,121534,1470.0,1.22
1219000,Powiat wielicki,2016,123251,1717.0,1.41
1219000,Powiat wielicki,2017,125197,1946.0,1.58
1219000,Powiat wielicki,2018,127078,1881.0,1.5
1219000,Powiat wielicki,2019,129136,2058.0,1.62
1219000,Powiat wielicki,2020,138515,9379.0,7.26
1219000,Powiat wielicki,2021,140291,1776.0,1.28
1219000,Powiat wielicki,2022,142044,1753.0,1.25
1219000,Powiat wielicki,2023,143628,1584.0,1.12
1219000,Powiat wielicki,2024,145276,1648.0,1.15
1261000,Powiat m. Kraków,2013,758992,,
1261000,Powiat m. Kraków,2014,761873,2881.0,0.38
1261000,Powiat m. Kraków,2015,761069,-804.0,-0.11
1261000,Powiat m. Kraków,2016,765320,4251.0,0.56
1261000,Powiat m. Kraków,2017,767348,2028.0,0.26
1261000,Powiat m. Kraków,2018,771069,3721.0,0.48
1261000,Powiat m. Kraków,2019,779115,8046.0,1.04
1261000,Powiat m. Kraków,2020,800531,21416.0,2.75
1261000,Powiat m. Kraków,2021,802583,2052.0,0.26
1261000,Powiat m. Kraków,2022,803282,699.0,0.09
1261000,Powiat m. Kraków,2023,806201,2919.0,0.36
1261000,Powiat m. Kraków,2024,809168,2967.0,0.37
1262000,Powiat m. Nowy Sącz,2013,83943,,
1262000,Powiat m. Nowy Sącz,2014,83853,-90.0,-0.11
1262000,Powiat m. Nowy Sącz,2015,83903,50.0,0.06
1262000,Powiat m. Nowy Sącz,2016,83993,90.0,0.11
1262000,Powiat m. Nowy Sącz,2017,84041,48.0,0.06
1262000,Powiat m. Nowy Sącz,2018,83896,-145.0,-0.17
1262000,Powiat m. Nowy Sącz,2019,83794,-102.0,-0.12
1262000,Powiat m. Nowy Sącz,2020,81435,-2359.0,-2.82
1262000,Powiat m. Nowy Sącz,2021,80979,-456.0,-0.56
1262000,Powiat m. Nowy Sącz,2022,80587,-392.0,-0.48
1262000,Powiat m. Nowy Sącz,2023,80358,-229.0,-0.28
1262000,Powiat m. Nowy Sącz,2024,79821,-537.0,-0.67
1263000,Powiat m. Tarnów,2013,112120,,
1263000,Powiat m. Tarnów,2014,111376,-744.0,-0.66
1263000,Powiat m. Tarnów,2015,110644,-732.0,-0.66
1263000,Powiat m. Tarnów,2016,110110,-534.0,-0.48
1263000,Powiat m. Tarnów,2017,109650,-460.0,-0.42
1263000,Powiat m. Tarnów,2018,109062,-588.0,-0.54
1263000,Powiat m. Tarnów,2019,108470,-592.0,-0.54
1263000,Powiat m. Tarnów,2020,106596,-1874.0,-1.73
1263000,Powiat m. Tarnów,2021,105014,-1582.0,-1.48
1263000,Powiat m. Tarnów,2022,103960,-1054.0,-1.0
1263000,Powiat m. Tarnów,2023,103129,-831.0,-0.8
1263000,Powiat m. Tarnów,2024,102123,-1006.0,-0.98
1401000,Powiat białobrzeski,2013,33669,,
1401000,Powiat białobrzeski,2014,33599,-70.0,-0.21
1401000,Powiat białobrzeski,2015,33569,-30.0,-0.09
1401000,Powiat białobrzeski,2016,33523,-46.0,-0.14
1401000,Powiat białobrzeski,2017,33542,19.0,0.06
1401000,Powiat białobrzeski,2018,33551,9.0,0.03
1401000,Powiat białobrzeski,2019,33410,-141.0,-0.42
1401000,Powiat białobrzeski,2020,32926,-484.0,-1.45
1401000,Powiat białobrzeski,2021,32712,-214.0,-0.65
1401000,Powiat białobrzeski,2022,32614,-98.0,-0.3
1401000,Powiat białobrzeski,2023,32520,-94.0,-0.29
1401000,Powiat białobrzeski,2024,32350,-170.0,-0.52
1402000,Powiat ciechanowski,2013,90978,,
1402000,Powiat ciechanowski,2014,90703,-275.0,-0.3
1402000,Powiat ciechanowski,2015,90327,-376.0,-0.41
1402000,Powiat ciechanowski,2016,90264,-63.0,-0.07
1402000,Powiat ciechanowski,2017,89976,-288.0,-0.32
1402000,Powiat ciechanowski,2018,89670,-306.0,-0.34
1402000,Powiat ciechanowski,2019,89423,-247.0,-0.28
1402000,Powiat ciechanowski,2020,86977,-2446.0,-2.74
1402000,Powiat ciechanowski,2021,86219,-758.0,-0.87
1402000,Powiat ciechanowski,2022,85627,-592.0,-0.69
1402000,Powiat ciechanowski,2023,85167,-460.0,-0.54
1402000,Powiat ciechanowski,2024,84565,-602.0,-0.71
1403000,Powiat garwoliński,2013,108562,,
1403000,Powiat garwoliński,2014,108654,92.0,0.08
1403000,Powiat garwoliński,2015,108740,86.0,0.08
1403000,Powiat garwoliński,2016,108843,103.0,0.09
1403000,Powiat garwoliński,2017,108981,138.0,0.13
1403000,Powiat garwoliński,2018,108993,12.0,0.01
1403000,Powiat garwoliński,2019,108981,-12.0,-0.01
1403000,Powiat garwoliński,2020,106364,-2617.0,-2.4
1403000,Powiat garwoliński,2021,105960,-404.0,-0.38
1403000,Powiat garwoliński,2022,105620,-340.0,-0.32
1403000,Powiat garwoliński,2023,105510,-110.0,-0.1
1403000,Powiat garwoliński,2024,105213,-297.0,-0.28
1404000,Powiat gostyniński,2013,46517,,
1404000,Powiat gostyniński,2014,46221,-296.0,-0.64
1404000,Powiat gostyniński,2015,45992,-229.0,-0.5
1404000,Powiat gostyniński,2016,45682,-310.0,-0.67
1404000,Powiat gostyniński,2017,45461,-221.0,-0.48
1404000,Powiat gostyniński,2018,45203,-258.0,-0.57
1404000,Powiat gostyniński,2019,44899,-304.0,-0.67
1404000,Powiat gostyniński,2020,43501,-1398.0,-3.11
1404000,Powiat gostyniński,2021,43070,-431.0,-0.99
1404000,Powiat gostyniński,2022,42633,-437.0,-1.01
1404000,Powiat gostyniński,2023,42238,-395.0,-0.93
1404000,Powiat gostyniński,2024,41756,-482.0,-1.14
1405000,Powiat grodziski,2013,88634,,
1405000,Powiat grodziski,2014,89663,1029.0,1.16
1405000,Powiat grodziski,2015,90656,993.0,1.11
1405000,Powiat grodziski,2016,91647,991.0,1.09
1405000,Powiat grodziski,2017,92847,1200.0,1.31
1405000,Powiat grodziski,2018,94091,1244.0,1.34
1405000,Powiat grodziski,2019,95963,1872.0,1.99
1405000,Powiat grodziski,2020,101623,5660.0,5.9
1405000,Powiat grodziski,2021,103106,1483.0,1.46
1405000,Powiat grodziski,2022,104434,1328.0,1.29
1405000,Powiat grodziski,2023,105707,1273.0,1.22
1405000,Powiat grodziski,2024,106973,1266.0,1.2
1406000,Powiat grójecki,2013,98709,,
1406000,Powiat grójecki,2014,98670,-39.0,-0.04
1406000,Powiat grójecki,2015,98619,-51.0,-0.05
1406000,Powiat grójecki,2016,98559,-60.0,-0.06
1406000,Powiat grójecki,2017,98701,142.0,0.14
1406000,Powiat grójecki,2018,98451,-250.0,-0.25
1406000,Powiat grójecki,2019,98311,-140.0,-0.14
1406000,Powiat grójecki,2020,98305,-6.0,-0.01
1406000,Powiat grójecki,2021,97728,-577.0,-0.59
1406000,Powiat grójecki,2022,97395,-333.0,-0.34
1406000,Powiat grójecki,2023,97029,-366.0,-0.38
1406000,Powiat grójecki,2024,96662,-367.0,-0.38
1407000,Powiat kozienicki,2013,62100,,
1407000,Powiat kozienicki,2014,61722,-378.0,-0.61
1407000,Powiat kozienicki,2015,61319,-403.0,-0.65
1407000,Powiat kozienicki,2016,61045,-274.0,-0.45
1407000,Powiat kozienicki,2017,60699,-346.0,-0.57
1407000,Powiat kozienicki,2018,60472,-227.0,-0.37
1407000,Powiat kozienicki,2019,59997,-475.0,-0.79
1407000,Powiat kozienicki,2020,58313,-1684.0,-2.81
1407000,Powiat kozienicki,2021,57913,-400.0,-0.69
1407000,Powiat kozienicki,2022,57523,-390.0,-0.67
1407000,Powiat kozienicki,2023,57153,-370.0,-0.64
1407000,Powiat kozienicki,2024,56754,-399.0,-0.7
1408000,Powiat legionowski,2013,111049,,
1408000,Powiat legionowski,2014,112226,1177.0,1.06
1408000,Powiat legionowski,2015,113242,1016.0,0.91
1408000,Powiat legionowski,2016,114421,1179.0,1.04
1408000,Powiat legionowski,2017,115384,963.0,0.84
1408000,Powiat legionowski,2018,116775,1391.0,1.21
1408000,Powiat legionowski,2019,118585,1810.0,1.55
1408000,Powiat legionowski,2020,127099,8514.0,7.18
1408000,Powiat legionowski,2021,128837,1738.0,1.37
1408000,Powiat legionowski,2022,130278,1441.0,1.12
1408000,Powiat legionowski,2023,131847,1569.0,1.2
1408000,Powiat legionowski,2024,133097,1250.0,0.95
1409000,Powiat lipski,2013,35564,,
1409000,Powiat lipski,2014,35309,-255.0,-0.72
1409000,Powiat lipski,2015,35063,-246.0,-0.7
1409000,Powiat lipski,2016,34843,-220.0,-0.63
1409000,Powiat lipski,2017,34496,-347.0,-1.0
1409000,Powiat lipski,2018,34214,-282.0,-0.82
1409000,Powiat lipski,2019,33874,-340.0,-0.99
1409000,Powiat lipski,2020,32572,-1302.0,-3.84
1409000,Powiat lipski,2021,32091,-481.0,-1.48
1409000,Powiat lipski,2022,31839,-252.0,-0.79
1409000,Powiat lipski,2023,31561,-278.0,-0.87
1409000,Powiat lipski,2024,31251,-310.0,-0.98
1410000,Powiat łosicki,2013,32101,,
1410000,Powiat łosicki,2014,31973,-128.0,-0.4
1410000,Powiat łosicki,2015,31775,-198.0,-0.62
1410000,Powiat łosicki,2016,31544,-231.0,-0.73
1410000,Powiat łosicki,2017,31335,-209.0,-0.66
1410000,Powiat łosicki,2018,31023,-312.0,-1.0
1410000,Powiat łosicki,2019,30774,-249.0,-0.8
1410000,Powiat łosicki,2020,29736,-1038.0,-3.37
1410000,Powiat łosicki,2021,29345,-391.0,-1.31
1410000,Powiat łosicki,2022,28941,-404.0,-1.38
1410000,Powiat łosicki,2023,28628,-313.0,-1.08
1410000,Powiat łosicki,2024,28338,-290.0,-1.01
1411000,Powiat makowski,2013,46577,,
1411000,Powiat makowski,2014,46365,-212.0,-0.46
1411000,Powiat makowski,2015,46014,-351.0,-0.76
1411000,Powiat makowski,2016,45825,-189.0,-0.41
1411000,Powiat makowski,2017,45580,-245.0,-0.53
1411000,Powiat makowski,2018,45247,-333.0,-0.73
1411000,Powiat makowski,2019,44892,-355.0,-0.78
1411000,Powiat makowski,2020,42956,-1936.0,-4.31
1411000,Powiat makowski,2021,42466,-490.0,-1.14
1411000,Powiat makowski,2022,42109,-357.0,-0.84
1411000,Powiat makowski,2023,41736,-373.0,-0.89
1411000,Powiat makowski,2024,41254,-482.0,-1.15
1412000,Powiat miński,2013,149897,,
1412000,Powiat miński,2014,150889,992.0,0.66
1412000,Powiat miński,2015,151520,631.0,0.42
1412000,Powiat miński,2016,152268,748.0,0.49
1412000,Powiat miński,2017,152945,677.0,0.44
1412000,Powiat miński,2018,153824,879.0,0.57
1412000,Powiat miński,2019,154526,702.0,0.46
1412000,Powiat miński,2020,158639,4113.0,2.66
1412000,Powiat miński,2021,158836,197.0,0.12
1412000,Powiat miński,2022,159034,198.0,0.12
1412000,Powiat miński,2023,159388,354.0,0.22
1412000,Powiat miński,2024,159535,147.0,0.09
1413000,Powiat mławski,2013,74042,,
1413000,Powiat mławski,2014,73887,-155.0,-0.21
1413000,Powiat mławski,2015,73758,-129.0,-0.17
1413000,Powiat mławski,2016,73700,-58.0,-0.08
1413000,Powiat mławski,2017,73376,-324.0,-0.44
1413000,Powiat mławski,2018,73102,-274.0,-0.37
1413000,Powiat mławski,2019,72626,-476.0,-0.65
1413000,Powiat mławski,2020,70471,-2155.0,-2.97
1413000,Powiat mławski,2021,69856,-615.0,-0.87
1413000,Powiat mławski,2022,69521,-335.0,-0.48
1413000,Powiat mławski,2023,69074,-447.0,-0.64
1413000,Powiat mławski,2024,68556,-518.0,-0.75
1414000,Powiat nowodworski,2013,78500,,
1414000,Powiat nowodworski,2014,78693,193.0,0.25
1414000,Powiat nowodworski,2015,78810,117.0,0.15
1414000,Powiat nowodworski,2016,79024,214.0,0.27
1414000,Powiat nowodworski,2017,79298,274.0,0.35
1414000,Powiat nowodworski,2018,79291,-7.0,-0.01
1414000,Powiat nowodworski,2019,79378,87.0,0.11
1414000,Powiat nowodworski,2020,80054,676.0,0.85
1414000,Powiat nowodworski,2021,79751,-303.0,-0.38
1414000,Powiat nowodworski,2022,79719,-32.0,-0.04
1414000,Powiat nowodworski,2023,79571,-148.0,-0.19
1414000,Powiat nowodworski,2024,79351,-220.0,-0.28
1415000,Powiat ostrołęcki,2013,88116,,
1415000,Powiat ostrołęcki,2014,88413,297.0,0.34
1415000,Powiat ostrołęcki,2015,88378,-35.0,-0.04
1415000,Powiat ostrołęcki,2016,88791,413.0,0.47
1415000,Powiat ostrołęcki,2017,88944,153.0,0.17
1415000,Powiat ostrołęcki,2018,88735,-209.0,-0.23
1415000,Powiat ostrołęcki,2019,88654,-81.0,-0.09
1415000,Powiat ostrołęcki,2020,87559,-1095.0,-1.24
1415000,Powiat ostrołęcki,2021,87496,-63.0,-0.07
1415000,Powiat ostrołęcki,2022,87503,7.0,0.01
1415000,Powiat ostrołęcki,2023,87494,-9.0,-0.01
1415000,Powiat ostrołęcki,2024,87397,-97.0,-0.11
1416000,Powiat ostrowski,2013,74683,,
1416000,Powiat ostrowski,2014,74348,-335.0,-0.45
1416000,Powiat ostrowski,2015,73911,-437.0,-0.59
