powiat_code,powiat_name,year,female_population,male_population,gender_ratio
3031000,Powiat złotowski,2017,35159,34621,98.47
3031000,Powiat złotowski,2018,35119,34487,98.2
3031000,Powiat złotowski,2019,35024,34409,98.24
3031000,Powiat złotowski,2020,34511,33804,97.95
3031000,Powiat złotowski,2021,34297,33659,98.14
3031000,Powiat złotowski,2022,34182,33407,97.73
3031000,Powiat złotowski,2023,34074,33227,97.51
3031000,Powiat złotowski,2024,33953,33022,97.26
3061000,Powiat m. Kalisz,2013,55621,48376,86.97
3061000,Powiat m. Kalisz,2014,55292,48081,86.96
3061000,Powiat m. Kalisz,2015,54982,47826,86.98
3061000,Powiat m. Kalisz,2016,54622,47627,87.19
3061000,Powiat m. Kalisz,2017,54348,47277,86.99
3061000,Powiat m. Kalisz,2018,54016,46959,86.94
3061000,Powiat m. Kalisz,2019,53596,46650,87.04
3061000,Powiat m. Kalisz,2020,51483,44739,86.9
3061000,Powiat m. Kalisz,2021,50899,44122,86.69
3061000,Powiat m. Kalisz,2022,50339,43634,86.68
3061000,Powiat m. Kalisz,2023,49916,43221,86.59
3061000,Powiat m. Kalisz,2024,49320,42643,86.46
3062000,Powiat m. Konin,2013,40526,36698,90.55
3062000,Powiat m. Konin,2014,40230,36317,90.27
3062000,Powiat m. Konin,2015,39953,35922,89.91
3062000,Powiat m. Konin,2016,39697,35645,89.79
3062000,Powiat m. Konin,2017,39431,35403,89.78
3062000,Powiat m. Konin,2018,39064,35087,89.82
3062000,Powiat m. Konin,2019,38784,34738,89.57
3062000,Powiat m. Konin,2020,37203,32959,88.59
3062000,Powiat m. Konin,2021,36661,32408,88.4
3062000,Powiat m. Konin,2022,36189,31923,88.21
3062000,Powiat m. Konin,2023,35674,31392,88.0
3062000,Powiat m. Konin,2024,35229,30874,87.64
3063000,Powiat m. Leszno,2013,33712,30877,91.59
3063000,Powiat m. Leszno,2014,33740,30876,91.51
3063000,Powiat m. Leszno,2015,33679,30880,91.69
3063000,Powiat m. Leszno,2016,33443,30716,91.85
3063000,Powiat m. Leszno,2017,33438,30759,91.99
3063000,Powiat m. Leszno,2018,33298,30654,92.06
3063000,Powiat m. Leszno,2019,33101,30404,91.85
3063000,Powiat m. Leszno,2020,32584,29473,90.45
3063000,Powiat m. Leszno,2021,32300,29096,90.08
3063000,Powiat m. Leszno,2022,31956,28686,89.77
3063000,Powiat m. Leszno,2023,31679,28372,89.56
3063000,Powiat m. Leszno,2024,31391,28130,89.61
3064000,Powiat m. Poznań,2013,292752,255276,87.2
3064000,Powiat m. Poznań,2014,291364,254316,87.28
3064000,Powiat m. Poznań,2015,289478,252870,87.35
3064000,Powiat m. Poznań,2016,288475,251897,87.32
3064000,Powiat m. Poznań,2017,287429,251204,87.4
3064000,Powiat m. Poznań,2018,286194,250244,87.44
3064000,Powiat m. Poznań,2019,285183,249630,87.53
3064000,Powiat m. Poznań,2020,292250,255527,87.43
3064000,Powiat m. Poznań,2021,290885,254188,87.38
3064000,Powiat m. Poznań,2022,288854,252462,87.4
3064000,Powiat m. Poznań,2023,287207,251232,87.47
3064000,Powiat m. Poznań,2024,285884,250267,87.54
3201000,Powiat białogardzki,2013,24879,24020,96.55
3201000,Powiat białogardzki,2014,24791,23888,96.36
3201000,Powiat białogardzki,2015,24677,23771,96.33
3201000,Powiat białogardzki,2016,24564,23690,96.44
3201000,Powiat białogardzki,2017,24462,23579,96.39
3201000,Powiat białogardzki,2018,24375,23471,96.29
3201000,Powiat białogardzki,2019,24225,23335,96.33
3201000,Powiat białogardzki,2020,23263,22432,96.43
